target_id	length	eff_length	est_counts	tpm
SSTP_0000000100.1	285	122.078	27.7576	3.33293
SSTP_0000000200.1	653	480.592	1.44784	0.0441595
SSTP_0000000300.1	1536	1363.41	4637.43	49.8576
SSTP_0000000400.1	480	308.119	621	29.5429
SSTP_0000000500.1	4635	4462.41	9136	30.0101
SSTP_0000000600.1	687	514.592	4.38935	0.125031
SSTP_0000000700.1	300	135.533	0	0
SSTP_0000000800.1	1086	913.409	46	0.738198
SSTP_0000000900.1	372	202.546	3	0.21711
SSTP_0000001000.1	780	607.536	10	0.241273
SSTP_0000001050.1	291	127.409	2	0.230096
SSTP_0000001100.1	480	308.119	1	0.0475732
SSTP_0000001200.1	1257	1084.41	2	0.0270344
SSTP_0000001300.1	528	355.887	7	0.288315
SSTP_0000001400.1	249	91.0262	0	0
SSTP_0000001425.1	297	132.784	1	0.110391
SSTP_0000001450.1	246	88.6124	0	0
SSTP_0000001475.1	435	263.696	0	0
SSTP_0000001500.1	315	149.266	1	0.0982019
SSTP_0000001600.1	1194	1021.41	32.3912	0.464844
SSTP_0000001700.1	516	343.922	3	0.127862
SSTP_0000001750.1	270	108.988	6	0.80696
SSTP_0000001800.1	1464	1291.41	679	7.70702
SSTP_0000001900.1	1818	1645.41	178	1.58572
SSTP_0000002000.1	1212	1039.41	102	1.43845
SSTP_0000002100.1	1539	1366.41	116	1.24439
SSTP_0000002200.1	2877	2704.41	3718	20.152
SSTP_0000002300.1	861	688.409	4201	89.4513
SSTP_0000002400.1	1533	1360.41	369	3.97592
SSTP_0000002500.1	918	745.409	143	2.81204
SSTP_0000002600.1	783	610.475	71	1.70479
SSTP_0000002700.1	993	820.409	48	0.857613
SSTP_0000002800.1	660	487.592	33	0.992059
SSTP_0000002900.1	585	412.773	2341	83.1324
SSTP_0000002950.1	450	278.508	5	0.263156
SSTP_0000003000.1	1263	1090.41	609	8.18669
SSTP_0000003100.1	1281	1108.41	239	3.16066
SSTP_0000003200.1	4065	3892.41	6354	23.9282
SSTP_0000003300.1	1254	1081.41	3681	49.8949
SSTP_0000003400.1	1422	1249.41	385	4.51686
SSTP_0000003500.1	831	658.475	2208	49.1519
SSTP_0000003600.1	861	688.409	1777	37.8374
SSTP_0000003700.1	2061	1888.41	3900	30.2726
SSTP_0000003800.1	1092	919.409	440	7.01495
SSTP_0000003900.1	5655	5482.41	5046	13.4914
SSTP_0000004000.1	1152	979.409	8	0.119731
SSTP_0000004100.1	222	69.4025	28	5.91376
SSTP_0000004200.1	393	223.008	111	7.29596
SSTP_0000004300.1	681	508.592	200	5.76422
SSTP_0000004400.1	873	700.409	126	2.63693
SSTP_0000004500.1	609	436.73	332	11.1431
SSTP_0000004600.1	1698	1525.41	7	0.0672655
SSTP_0000004650.1	279	116.82	1	0.125476
SSTP_0000004700.1	3486	3313.41	47	0.207923
SSTP_0000004800.1	1023	850.409	0	0
SSTP_0000004900.1	999	826.409	9	0.159635
SSTP_0000005000.1	3180	3007.41	6	0.0292442
SSTP_0000005050.1	396	225.873	0	0
SSTP_0000005100.1	1782	1609.41	66	0.601116
SSTP_0000005200.1	294	130.099	0	0
SSTP_0000005225.1	393	223.008	1	0.0657294
SSTP_0000005250.1	255	95.9345	0	0
SSTP_0000005275.1	288	124.753	0	0
SSTP_0000005300.1	243	86.244	0	0
SSTP_0000005400.1	525	352.887	1	0.0415379
SSTP_0000005500.1	906	733.409	24	0.479673
SSTP_0000005600.1	1515	1342.41	11	0.120113
SSTP_0000005700.1	750	577.536	8	0.203045
SSTP_0000005800.1	1335	1162.41	0	0
SSTP_0000005900.1	711	538.592	0	0
SSTP_0000006000.1	300	135.533	0	0
SSTP_0000006050.1	222	69.4025	0	0
SSTP_0000006100.1	300	135.533	7	0.757064
SSTP_0000006200.1	510	337.956	2	0.0867463
SSTP_0000006300.1	609	436.73	3	0.10069
SSTP_0000006400.1	906	733.409	5	0.0999319
SSTP_0000006425.1	231	76.4081	4	0.767363
SSTP_0000006500.1	957	784.409	10.7009	0.199967
SSTP_0000006600.1	60	19.7	31	23.0662
SSTP_0000006700.1	41	10.6364	27	37.2093
SSTP_0000006800.1	342	174.015	137.43	11.5764
SSTP_0000006900.1	675	502.592	1.65355	0.048226
SSTP_0000007000.1	2602	2429.41	15.1318	0.0913001
SSTP_0000007100.1	198	51.5174	669	190.35
SSTP_0000007200.1	5263	5090.41	7.19822	0.0207278
SSTP_0000007300.1	201	53.7894	64	17.4407
SSTP_0000007400.1	1146	973.409	7617	114.702
SSTP_0000007500.1	408	237.341	92	5.68192
SSTP_0000007600.1	1290	1117.41	1126	14.7709
SSTP_0000007700.1	546	373.85	7446	291.948
SSTP_0000007800.1	567	394.773	746	27.6995
SSTP_0000007900.1	492	320.087	866	39.6579
SSTP_0000008000.1	3756	3583.41	3830	15.6669
SSTP_0000008100.1	1701	1528.41	420	4.02801
SSTP_0000008200.1	1428	1255.41	2633	30.743
SSTP_0000008300.1	282	119.434	53	6.50473
SSTP_0000008400.1	2142	1969.41	4181	31.1189
SSTP_0000008500.1	696	523.592	8470	237.121
SSTP_0000008600.1	780	607.536	742	17.9024
SSTP_0000008700.1	810	637.475	1753	40.3087
SSTP_0000008800.1	2457	2284.41	1446	9.27844
SSTP_0000008900.1	3666	3493.41	6261	26.2709
SSTP_0000009000.1	4140	3967.41	4438	16.3969
SSTP_0000009100.1	3690	3517.41	9223	38.4353
SSTP_0000009200.1	2886	2713.41	3068	16.5737
SSTP_0000009300.1	1272	1099.41	846	11.2795
SSTP_0000009400.1	678	505.592	1453	42.1255
SSTP_0000009500.1	1833	1660.41	990	8.73978
SSTP_0000009600.1	2445	2272.41	4341	28.0017
SSTP_0000009700.1	2058	1885.41	3602	28.0039
SSTP_0000009800.1	672	499.592	1290	37.849
SSTP_0000009900.1	3045	2872.41	5373	27.419
SSTP_0000010000.1	1428	1255.41	3689	43.0729
SSTP_0000010100.1	1287	1114.41	1738	22.8605
SSTP_0000010200.1	1254	1081.41	3600	48.797
SSTP_0000010300.1	2454	2281.41	5484	35.235
SSTP_0000010400.1	1170	997.409	1496	21.9856
SSTP_0000010500.1	1707	1534.41	1974	18.8576
SSTP_0000010600.1	4701	4528.41	1618	5.23737
SSTP_0000010700.1	810	637.475	950	21.8444
SSTP_0000010800.1	981	808.409	502	9.10234
SSTP_0000010900.1	1653	1480.41	164	1.62384
SSTP_0000011000.1	3972	3799.41	5752	22.1913
SSTP_0000011100.1	2715	2542.41	149197	860.192
SSTP_0000011200.1	4266	4093.41	13473	48.2458
SSTP_0000011300.1	1209	1036.41	159	2.24878
SSTP_0000011400.1	1704	1531.41	104	0.995457
SSTP_0000011500.1	1125	952.409	233	3.58602
SSTP_0000011600.1	1509	1336.41	1514	16.6061
SSTP_0000011700.1	1335	1162.41	160	2.01763
SSTP_0000011800.1	1947	1774.41	3610	29.8218
SSTP_0000011900.1	1470	1297.41	248	2.80192
SSTP_0000012000.1	276	114.225	32.0937	4.11852
SSTP_0000012100.1	954	781.409	2.36995	0.0444571
SSTP_0000012200.1	657	484.592	5	0.151243
SSTP_0000012300.1	630	457.686	2.42646	0.0777117
SSTP_0000012400.1	2034	1861.41	1850.47	14.5721
SSTP_0000012500.1	1518	1345.41	772.732	8.4189
SSTP_0000012600.1	1299	1126.41	118	1.53556
SSTP_0000012700.1	2133	1960.41	14384	107.551
SSTP_0000012800.1	1809	1636.41	2685	24.051
SSTP_0000012900.1	852	679.409	1016	21.9201
SSTP_0000013000.1	5814	5641.41	13213	34.3316
SSTP_0000013100.1	2250	2077.41	2550	17.9928
SSTP_0000013200.1	2292	2119.41	3486	24.1098
SSTP_0000013300.1	2688	2515.41	4864	28.3443
SSTP_0000013400.1	2172	1999.41	8315	60.9595
SSTP_0000013500.1	4689	4516.41	8839	28.6873
SSTP_0000013600.1	1974	1801.41	3404	27.6986
SSTP_0000013700.1	339	171.262	398	34.0646
SSTP_0000013800.1	3567	3394.41	6762	29.2006
SSTP_0000013900.1	759	586.536	275	6.87256
SSTP_0000014000.1	2292	2119.41	3550	24.5524
SSTP_0000014100.1	1146	973.409	4814	72.4922
SSTP_0000014200.1	1461	1288.41	433	4.92623
SSTP_0000014300.1	2505	2332.41	271	1.70312
SSTP_0000014400.1	1827	1654.41	5929	52.5314
SSTP_0000014500.1	645	472.592	1766	54.7753
SSTP_0000014600.1	792	619.475	710	16.8002
SSTP_0000014700.1	453	281.48	264	13.7479
SSTP_0000014800.1	2400	2227.41	2323	15.2873
SSTP_0000014900.1	1356	1183.41	3674	45.5077
SSTP_0000015000.1	1398	1225.41	183	2.18902
SSTP_0000015050.1	225	71.6749	40	8.18038
SSTP_0000015100.1	231	76.4081	895	171.697
SSTP_0000015200.1	1047	874.409	105	1.76017
SSTP_0000015300.1	222	69.4025	80.7478	17.0544
SSTP_0000015400.1	666	493.592	2220	65.9273
SSTP_0000015500.1	333	165.845	349	30.8463
SSTP_0000015600.1	1419	1246.41	23440.2	275.665
SSTP_0000015700.1	1329	1156.41	930	11.7883
SSTP_0000015800.1	1134	961.409	4092	62.389
SSTP_0000015900.1	3387	3214.41	17558	80.0672
SSTP_0000016000.1	1893	1720.41	15113	128.765
SSTP_0000016100.1	1968	1795.41	3972	32.4285
SSTP_0000016200.1	1296	1123.41	159	2.07463
SSTP_0000016300.1	219	67.1375	58	12.6632
SSTP_0000016400.1	204	55.9932	257	67.2788
SSTP_0000016500.1	486	314.119	49.5506	2.31225
SSTP_0000016600.1	486	314.119	40.4494	1.88755
SSTP_0000016650.1	183	41.8179	22	7.71153
SSTP_0000016700.1	333	165.845	119	10.5178
SSTP_0000016800.1	213	62.4907	16	3.75306
SSTP_0000016900.1	453	281.48	16	0.833207
SSTP_0000016950.1	174	36.1642	16	6.48517
SSTP_0000017100.1	801	628.475	4710	109.853
SSTP_0000017200.1	552	379.85	69	2.66267
SSTP_0000017300.1	318	152.049	628	60.542
SSTP_0000017400.1	489	317.119	118	5.45432
SSTP_0000017500.1	456	284.48	36	1.85495
SSTP_0000017600.1	2787	2614.41	2725	15.2782
SSTP_0000017700.1	5133	4960.41	1082	3.19735
SSTP_0000017800.1	1242	1069.41	3299	45.2188
SSTP_0000017900.1	702	529.592	407	11.2651
SSTP_0000018000.1	870	697.409	810	17.0246
SSTP_0000018100.1	906	733.409	826	16.5088
SSTP_0000018200.1	2679	2506.41	2181	12.7551
SSTP_0000018300.1	312	146.556	405	40.5072
SSTP_0000018400.1	1782	1609.41	5794	52.7707
SSTP_0000018500.1	1359	1186.41	4124	50.9524
SSTP_0000018600.1	1620	1447.41	128	1.29628
SSTP_0000018700.1	4320	4147.41	1928	6.81413
SSTP_0000018800.1	1269	1096.41	1927	25.7626
SSTP_0000018900.1	921	748.409	2886	56.5247
SSTP_0000019000.1	375	205.484	48	3.42408
SSTP_0000019100.1	996	823.409	416	7.40557
SSTP_0000019200.1	204	55.9932	25.8531	6.76795
SSTP_0000019300.1	1243	1070.41	246.479	3.37529
SSTP_0000019400.1	82	25.2051	13	7.56023
SSTP_0000019500.1	456	284.48	161	8.29573
SSTP_0000019600.1	1257	1084.41	21	0.283862
SSTP_0000019700.1	1709	1536.41	581.235	5.54531
SSTP_0000019800.1	864	691.409	759	16.0912
SSTP_0000019900.1	831	658.475	95	2.11478
SSTP_0000020000.1	756	583.536	3	0.0753588
SSTP_0000020100.1	1206	1033.41	971	13.773
SSTP_0000020200.1	693	520.592	97	2.73121
SSTP_0000020300.1	453	281.48	162	8.43622
SSTP_0000020400.1	2577	2404.41	2545	15.5153
SSTP_0000020500.1	1353	1180.41	6148	76.3452
SSTP_0000020600.1	1395	1222.41	15787	189.306
SSTP_0000020700.1	483	311.119	53	2.49707
SSTP_0000020800.1	2802	2629.41	3483	19.4167
SSTP_0000020900.1	2088	1915.41	3646.2	27.9036
SSTP_0000021000.1	2457	2284.41	6931	44.4736
SSTP_0000021100.1	543	370.85	747	29.5258
SSTP_0000021200.1	234	78.8319	2	0.371885
SSTP_0000021300.1	669	496.592	1038	30.6392
SSTP_0000021400.1	351	182.401	861	69.1919
SSTP_0000021500.1	1749	1576.41	41	0.381237
SSTP_0000021700.1	627	454.686	6731	216.995
SSTP_0000021800.1	2553	2380.41	6698	41.2453
SSTP_0000021900.1	1131	958.409	2853	43.6346
SSTP_0000022000.1	552	379.85	6260	241.57
SSTP_0000022100.1	606	433.73	1193	40.3182
SSTP_0000022200.1	3036	2863.41	8820	45.1508
SSTP_0000022300.1	3360	3187.41	6253	28.7562
SSTP_0000022400.1	987	814.409	320	5.75954
SSTP_0000022500.1	1188	1015.41	6927	99.9965
SSTP_0000022600.1	1329	1156.41	641	8.12507
SSTP_0000022700.1	534	361.887	1137	46.0541
SSTP_0000022750.1	105	12.4742	4	4.70034
SSTP_0000022800.1	489	317.119	151	6.97968
SSTP_0000022900.1	3795	3622.41	2041	8.25897
SSTP_0000023000.1	2838	2665.41	8161	44.8807
SSTP_0000023100.1	4818	4645.41	8719	27.5121
SSTP_0000023200.1	750	577.536	855	21.7004
SSTP_0000023300.1	987	814.409	7805	140.479
SSTP_0000023400.1	2019	1846.41	3668	29.1194
SSTP_0000023500.1	2067	1894.41	1859	14.3842
SSTP_0000023600.1	885	712.409	738	15.1847
SSTP_0000023700.1	891	718.409	443	9.03884
SSTP_0000023800.1	993	820.409	961	17.1701
SSTP_0000023900.1	1050	877.409	51	0.852018
SSTP_0000024000.1	813	640.475	351	8.03314
SSTP_0000024100.1	1827	1654.41	323	2.86181
SSTP_0000024200.1	4518	4345.41	3746	12.6362
SSTP_0000024300.1	1113	940.409	604	9.41457
SSTP_0000024400.1	777	604.536	820	19.8826
SSTP_0000024500.1	558	385.812	1194	45.3637
SSTP_0000024600.1	1233	1060.41	4984	68.8946
SSTP_0000024700.1	324	157.54	880	81.8788
SSTP_0000024800.1	948	775.409	2354	44.4996
SSTP_0000024900.1	279	116.82	2228	279.561
SSTP_0000025000.1	252	93.3785	480	75.3485
SSTP_0000025100.1	624	451.686	172	5.58178
SSTP_0000025200.1	849	676.409	12	0.260047
SSTP_0000025300.1	816	643.475	807	18.3832
SSTP_0000025400.1	1485	1312.41	3218	35.9416
SSTP_0000025500.1	1722	1549.41	292	2.76247
SSTP_0000025600.1	3468	3295.41	1765.04	7.85102
SSTP_0000025700.1	870	697.409	319	6.70477
SSTP_0000025800.1	4347	4174.41	13782	48.3947
SSTP_0000025900.1	1590	1417.41	1649	17.0532
SSTP_0000026000.1	453	281.48	994	51.763
SSTP_0000026100.1	5187	5014.41	8063	23.5699
SSTP_0000026200.1	390	220.075	421	28.0409
SSTP_0000026300.1	1269	1096.41	1619	21.6449
SSTP_0000026400.1	1860	1687.41	388	3.37048
SSTP_0000026500.1	3183	3010.41	2871	13.9794
SSTP_0000026600.1	549	376.85	1883	73.2423
SSTP_0000026700.1	3471	3298.41	2015.83	8.95839
SSTP_0000026800.1	1287	1114.41	320	4.20907
SSTP_0000026900.1	1047	874.409	670	11.2316
SSTP_0000027000.1	2301	2128.41	1671	11.5081
SSTP_0000027100.1	1866	1693.41	2529	21.8911
SSTP_0000027200.1	1617	1444.41	1019	10.341
SSTP_0000027300.1	372	202.546	20284	1467.95
SSTP_0000027400.1	885	712.409	5526	113.7
SSTP_0000027500.1	2352	2179.41	2460	16.5454
SSTP_0000027600.1	3912	3739.41	5670	22.226
SSTP_0000027700.1	645	472.592	533	16.5318
SSTP_0000027800.1	2274	2101.41	2345	16.3573
SSTP_0000027900.1	2451	2278.41	3368	21.6681
SSTP_0000028000.1	4629	4456.41	17281	56.8413
SSTP_0000028100.1	420	248.927	345	20.3155
SSTP_0000028200.1	564	391.773	123098	4605.71
SSTP_0000028300.1	1332	1159.41	1055	13.3382
SSTP_0000028400.1	1527	1354.41	1833	19.8378
SSTP_0000028500.1	1332	1159.41	4347	54.9583
SSTP_0000028600.1	873	700.409	210	4.39489
SSTP_0000028700.1	414	243.124	57	3.43658
SSTP_0000028800.1	537	364.85	152	6.10674
SSTP_0000028900.1	990	817.409	3740	67.0676
SSTP_0000029000.1	1239	1066.41	4357	59.8886
SSTP_0000029100.1	1950	1777.41	875	7.21608
SSTP_0000029200.1	1050	877.409	130	2.17181
SSTP_0000029300.1	1479	1306.41	8491	95.2709
SSTP_0000029400.1	2124	1951.41	310	2.32859
SSTP_0000029500.1	699	526.592	794	22.1017
SSTP_0000029600.1	3162	2989.41	525	2.57427
SSTP_0000029700.1	570	397.773	188	6.92791
SSTP_0000029800.1	819	646.475	1239	28.0931
SSTP_0000029900.1	1122	949.409	767	11.8419
SSTP_0000030000.1	645	472.592	892	27.6668
SSTP_0000030100.1	732	559.592	1056	27.6613
SSTP_0000030200.1	432	260.722	3488	196.1
SSTP_0000030300.1	1509	1336.41	1170	12.833
SSTP_0000030400.1	651	478.592	496	15.1913
SSTP_0000030500.1	3387	3214.41	6547	29.8553
SSTP_0000030600.1	4410	4237.41	3688	12.7577
SSTP_0000030700.1	321	154.765	3	0.284138
SSTP_0000030800.1	393	223.008	1	0.0657294
SSTP_0000030900.1	1062	889.409	15	0.247212
SSTP_0000031000.1	240	83.7095	8	1.40086
SSTP_0000031100.1	285	122.078	20	2.40145
SSTP_0000031200.1	1701	1528.41	209	2.00441
SSTP_0000031300.1	819	646.475	1984	44.9853
SSTP_0000031400.1	621	448.686	1957	63.9336
SSTP_0000031500.1	2079	1906.41	50	0.384445
SSTP_0000031600.1	53	16.8125	16	13.9498
SSTP_0000031625.1	381	211.357	19	1.3177
SSTP_0000031700.1	147	21.7818	2	1.34591
SSTP_0000031800.1	1608	1435.41	713	7.28106
SSTP_0000031900.1	20529	20356.4	22002	15.8431
SSTP_0000032000.1	3906	3733.41	480	1.88459
SSTP_0000032100.1	1305	1132.41	23	0.297718
SSTP_0000032200.1	3048	2875.41	140	0.713689
SSTP_0000032300.1	423	251.876	7	0.407372
SSTP_0000032400.1	314	148.327	2	0.197647
SSTP_0000032500.1	1067	894.409	333.305	5.46243
SSTP_0000032600.1	1479	1306.41	3436	38.5527
SSTP_0000032700.1	645	472.592	143	4.43537
SSTP_0000032800.1	558	385.812	2754	104.633
SSTP_0000032900.1	648	475.592	710	21.8829
SSTP_0000033000.1	1581	1408.41	466	4.84995
SSTP_0000033100.1	363	193.945	2402	181.541
SSTP_0000033200.1	1290	1117.41	434	5.69322
SSTP_0000033300.1	876	703.409	24	0.500131
SSTP_0000033400.1	441	269.59	24192	1315.37
SSTP_0000033500.1	495	323.023	13116	595.181
SSTP_0000033600.1	867	694.409	715	15.0929
SSTP_0000033700.1	1965	1792.41	118	0.964996
SSTP_0000033800.1	675	502.592	295	8.60373
SSTP_0000033900.1	906	733.409	1481	29.5998
SSTP_0000034100.1	5658	5485.41	112	0.299288
SSTP_0000034200.1	270	108.988	35	4.70727
SSTP_0000034300.1	1128	955.409	226	3.46737
SSTP_0000034400.1	3018	2845.41	2	0.010303
SSTP_0000034500.1	1392	1219.41	533	6.40705
SSTP_0000034600.1	1764	1591.41	217	1.99875
SSTP_0000034700.1	7104	6931.41	15358	32.4783
SSTP_0000034800.1	1242	1069.41	3290	45.0954
SSTP_0000034850.1	441	269.59	93	5.05662
SSTP_0000034900.1	495	323.023	32	1.4521
SSTP_0000035000.1	1503	1330.41	634	6.98529
SSTP_0000035100.1	1602	1429.41	5131	52.617
SSTP_0000035150.1	111	12.0542	0	0
SSTP_0000035200.1	693	520.592	289	8.1373
SSTP_0000035300.1	2688	2515.41	64	0.372951
SSTP_0000035400.1	1164	991.409	198	2.92747
SSTP_0000035500.1	1149	976.409	105	1.5763
SSTP_0000035600.1	936	763.409	194	3.72499
SSTP_0000035700.1	1746	1573.41	319	2.97187
SSTP_0000035800.1	1272	1099.41	407	5.42645
SSTP_0000035900.1	990	817.409	52	0.932491
SSTP_0000036000.1	1515	1342.41	100	1.09193
SSTP_0000036100.1	122	12.803	0	0
SSTP_0000036200.1	83	24.4048	4.08883	2.45587
SSTP_0000036300.1	309	143.766	32.7411	3.33823
SSTP_0000036400.1	6915	6742.41	9947	21.6251
SSTP_0000036500.1	2022	1849.41	350	2.77406
SSTP_0000036600.1	1293	1120.41	330	4.31736
SSTP_0000036700.1	495	323.023	579	26.274
SSTP_0000036800.1	1767	1594.41	2759	25.3649
SSTP_0000036900.1	1575	1402.41	874	9.13518
SSTP_0000037000.1	2256	2083.41	4132	29.0714
SSTP_0000037100.1	1017	844.409	336	5.83266
SSTP_0000037200.1	354	185.271	1.87833	0.148609
SSTP_0000037300.1	354	185.271	0	0
SSTP_0000037400.1	1032	859.409	17	0.289954
SSTP_0000037500.1	1242	1069.41	1597	21.8898
SSTP_0000037600.1	2499	2326.41	8067	50.8284
SSTP_0000037700.1	3366	3193.41	578	2.6531
SSTP_0000037800.1	3372	3199.41	5856	26.8295
SSTP_0000037900.1	1326	1153.41	414	5.26135
SSTP_0000038000.1	1089	916.409	1437	22.9852
SSTP_0000038100.1	615	442.73	81	2.6818
SSTP_0000038200.1	1080	907.409	52	0.840003
SSTP_0000038300.1	1581	1408.41	1005	10.4597
SSTP_0000038400.1	1338	1165.41	1678	21.1054
SSTP_0000038500.1	1143	970.409	651	9.83347
SSTP_0000038600.1	435	263.696	14088	783.116
SSTP_0000038700.1	1113	940.409	6935	108.096
SSTP_0000038800.1	456	284.48	288	14.8396
SSTP_0000038900.1	1563	1390.41	6844	72.1519
SSTP_0000039000.1	1026	853.409	583	10.0136
SSTP_0000039100.1	753	580.536	303	7.65057
SSTP_0000039200.1	387	217.119	40	2.70049
SSTP_0000039300.1	834	661.475	43	0.952874
SSTP_0000039400.1	402	231.435	535	33.8848
SSTP_0000039500.1	4836	4663.41	6280	19.7395
SSTP_0000039600.1	1230	1057.41	3273	45.3715
SSTP_0000039700.1	984	811.409	4983	90.0185
SSTP_0000039800.1	2889	2716.41	17607	95.0103
SSTP_0000039900.1	636	463.639	68	2.14985
SSTP_0000040000.1	1269	1096.41	77184	1031.89
SSTP_0000040100.1	309	143.766	338	34.462
SSTP_0000040200.1	1875	1702.41	4000	34.4411
SSTP_0000040300.1	273	111.682	271	35.5687
SSTP_0000040400.1	786	613.475	650	15.5309
SSTP_0000040500.1	606	433.73	484	16.3571
SSTP_0000040600.1	1386	1213.41	251	3.03212
SSTP_0000040650.1	213	62.4907	1	0.234566
SSTP_0000040700.1	13119	12946.4	3336	3.77709
SSTP_0000040800.1	1812	1639.41	495	4.42587
SSTP_0000040900.1	1062	889.409	102	1.68104
SSTP_0000041000.1	411	240.221	3937	240.234
SSTP_0000041100.1	1635	1462.41	1674	16.779
SSTP_0000041200.1	1152	979.409	1492	22.3298
SSTP_0000041300.1	3246	3073.41	60624	289.138
SSTP_0000041400.1	1482	1309.41	4776	53.465
SSTP_0000041500.1	936	763.409	824	15.8216
SSTP_0000041600.1	1797	1624.41	1971	17.7857
SSTP_0000041700.1	1953	1780.41	327	2.69221
SSTP_0000041800.1	1311	1138.41	1984	25.5461
SSTP_0000041900.1	1980	1807.41	324	2.62766
SSTP_0000042000.1	1317	1144.41	205	2.62575
SSTP_0000042100.1	672	499.592	7269	213.275
SSTP_0000042200.1	399	228.667	535	34.295
SSTP_0000042300.1	4356	4183.41	6910	24.2119
SSTP_0000042400.1	2208	2035.41	5788	41.6828
SSTP_0000042500.1	1728	1555.41	1547	14.5789
SSTP_0000042600.1	1743	1570.41	284	2.65086
SSTP_0000042700.1	330	163.047	72556	6522.91
SSTP_0000042800.1	2619	2446.41	2971	17.8014
SSTP_0000042900.1	693	520.592	195	5.49057
SSTP_0000043000.1	951	778.409	21	0.39545
SSTP_0000043100.1	1128	955.409	211	3.23723
SSTP_0000043200.1	942	769.409	76	1.44789
SSTP_0000043300.1	1179	1006.41	175	2.54885
SSTP_0000043400.1	2136	1963.41	5402	40.3296
SSTP_0000043500.1	1272	1099.41	279	3.71985
SSTP_0000043600.1	1137	964.409	234	3.5566
SSTP_0000043700.1	1323	1150.41	560	7.13537
SSTP_0000043800.1	2253	2080.41	1833	12.915
SSTP_0000043900.1	642	469.592	547	17.0745
SSTP_0000044000.1	1242	1069.41	475	6.51074
SSTP_0000044100.1	942	769.409	136964	2609.33
SSTP_0000044200.1	1965	1792.41	7088	57.9652
SSTP_0000044300.1	1491	1318.41	1720	19.1231
SSTP_0000044400.1	1422	1249.41	242	2.83917
SSTP_0000044500.1	1566	1393.41	1432	15.0642
SSTP_0000044600.1	13179	13006.4	1048	1.18109
SSTP_0000044700.1	15402	15229.4	8565	8.24375
SSTP_0000044800.1	672	499.592	1834	53.8101
SSTP_0000044900.1	567	394.773	43	1.59662
SSTP_0000045000.1	537	364.85	90	3.61583
SSTP_0000045100.1	876	703.409	3813	79.4583
SSTP_0000045200.1	615	442.73	650	21.5206
SSTP_0000045300.1	387	217.119	81	5.4685
SSTP_0000045400.1	2022	1849.41	4379	34.7074
SSTP_0000045500.1	2424	2251.41	2722	17.7221
SSTP_0000045600.1	411	240.221	29	1.76957
SSTP_0000045700.1	3414	3241.41	1841	8.32531
SSTP_0000045800.1	1587	1414.41	331	3.43031
SSTP_0000045900.1	255	95.9345	5157	787.957
SSTP_0000046000.1	1353	1180.41	2020	25.0841
SSTP_0000046100.1	261	101.175	301	43.6087
SSTP_0000046200.1	1677	1504.41	534	5.20302
SSTP_0000046300.1	1740	1567.41	2582	24.1465
SSTP_0000046400.1	2955	2782.41	6389.88	33.6629
SSTP_0000046500.1	2346	2173.41	4747	32.0154
SSTP_0000046600.1	1020	847.409	111.428	1.92744
SSTP_0000046700.1	714	541.592	125	3.38312
SSTP_0000046800.1	1386	1213.41	1639	19.7994
SSTP_0000046900.1	813	640.475	160	3.66183
SSTP_0000047000.1	1266	1093.41	1018	13.6473
SSTP_0000047100.1	1197	1024.41	755	10.8032
SSTP_0000047200.1	1557	1384.41	575	6.08813
SSTP_0000047300.1	3267	3094.41	1987	9.41241
SSTP_0000047400.1	2586	2413.41	6710.43	40.7568
SSTP_0000047500.1	612	439.73	1390	46.335
SSTP_0000047600.1	2391	2218.41	3133	20.7014
SSTP_0000047700.1	1194	1021.41	6509	93.4104
SSTP_0000047800.1	678	505.592	27	0.782787
SSTP_0000047900.1	1377	1204.41	10764	131.003
SSTP_0000048000.1	2829	2656.41	5646.57	31.1581
SSTP_0000048100.1	852	679.409	765	16.5048
SSTP_0000048200.1	3255	3082.41	3725	17.714
SSTP_0000048300.1	1248	1075.41	1177	16.0429
SSTP_0000048400.1	864	691.409	378	8.01378
SSTP_0000048500.1	654	481.592	18	0.547865
SSTP_0000048600.1	3804	3631.41	5201	20.9939
SSTP_0000048700.1	984	811.409	19	0.343237
SSTP_0000048800.1	1740	1567.41	11029	103.142
SSTP_0000048900.1	1011	838.409	405	7.08076
SSTP_0000049000.1	2202	2029.41	83	0.5995
SSTP_0000049100.1	696	523.592	3221	90.1733
SSTP_0000049200.1	1779	1606.41	4044	36.9008
