target_id	length	eff_length	est_counts	tpm
SSTP_0000000100.1	285	124.889	5.94657	0.538124
SSTP_0000000200.1	653	485.762	0	0
SSTP_0000000300.1	1536	1368.68	39.7622	0.328329
SSTP_0000000400.1	480	313.174	533	19.2345
SSTP_0000000500.1	4635	4467.68	28951	73.2355
SSTP_0000000600.1	687	519.737	5.28209	0.114858
SSTP_0000000700.1	300	138.471	0	0
SSTP_0000000800.1	1086	918.677	0	0
SSTP_0000000900.1	372	206.813	0	0
SSTP_0000001000.1	780	612.707	0	0
SSTP_0000001050.1	291	130.321	0	0
SSTP_0000001100.1	480	313.174	1	0.0360873
SSTP_0000001200.1	1257	1089.68	0	0
SSTP_0000001300.1	528	360.877	0	0
SSTP_0000001400.1	249	93.251	0	0
SSTP_0000001425.1	297	135.725	0	0
SSTP_0000001450.1	246	90.7585	2	0.249047
SSTP_0000001475.1	435	268.65	0	0
SSTP_0000001500.1	315	152.365	1	0.0741743
SSTP_0000001600.1	1194	1026.68	34	0.37427
SSTP_0000001700.1	516	348.93	9	0.291503
SSTP_0000001750.1	270	111.381	3	0.304405
SSTP_0000001800.1	1464	1296.68	1807	15.7495
SSTP_0000001900.1	1818	1650.68	1444	9.88655
SSTP_0000002000.1	1212	1044.68	179	1.93647
SSTP_0000002100.1	1539	1371.68	370	3.04852
SSTP_0000002200.1	2877	2709.68	9836	41.0243
SSTP_0000002300.1	861	693.677	4886	79.6042
SSTP_0000002400.1	1533	1365.68	298	2.46609
SSTP_0000002500.1	918	750.677	233	3.50786
SSTP_0000002600.1	783	615.677	104	1.90906
SSTP_0000002700.1	993	825.677	109	1.49196
SSTP_0000002800.1	660	492.762	71	1.6284
SSTP_0000002900.1	585	417.785	3050	82.5063
SSTP_0000002950.1	450	283.428	8	0.318997
SSTP_0000003000.1	1263	1095.68	784	8.08674
SSTP_0000003100.1	1281	1113.68	436	4.42453
SSTP_0000003200.1	4065	3897.68	11481	33.29
SSTP_0000003300.1	1254	1086.68	5185	53.9247
SSTP_0000003400.1	1422	1254.68	907	8.16987
SSTP_0000003500.1	831	663.677	4648	79.1497
SSTP_0000003600.1	861	693.677	2519	41.0403
SSTP_0000003700.1	2061	1893.68	16572	98.9028
SSTP_0000003800.1	1092	924.677	1047	12.7967
SSTP_0000003900.1	5655	5487.68	11023	22.7013
SSTP_0000004000.1	1152	984.677	5	0.0573873
SSTP_0000004100.1	222	71.4051	49	7.75544
SSTP_0000004200.1	393	227.31	44	2.18763
SSTP_0000004300.1	681	513.737	352	7.74358
SSTP_0000004400.1	873	705.677	215	3.44328
SSTP_0000004500.1	609	441.785	78	1.99537
SSTP_0000004600.1	1698	1530.68	0	0
SSTP_0000004650.1	279	119.416	0	0
SSTP_0000004700.1	3486	3318.68	6	0.0204327
SSTP_0000004800.1	1023	855.677	0	0
SSTP_0000004900.1	999	831.677	1	0.0135889
SSTP_0000005000.1	3180	3012.68	0	0
SSTP_0000005050.1	396	230.253	1	0.0490835
SSTP_0000005100.1	1782	1614.68	194	1.35786
SSTP_0000005200.1	294	133.057	0	0
SSTP_0000005225.1	393	227.31	0	0
SSTP_0000005250.1	255	98.3797	0	0
SSTP_0000005275.1	288	127.582	0	0
SSTP_0000005300.1	243	88.2302	0	0
SSTP_0000005400.1	525	357.877	0	0
SSTP_0000005500.1	906	738.677	2	0.0305996
SSTP_0000005600.1	1515	1347.68	0	0
SSTP_0000005700.1	750	582.737	1	0.019394
SSTP_0000005800.1	1335	1167.68	1	0.0096787
SSTP_0000005900.1	711	543.737	0	0
SSTP_0000006000.1	300	138.471	0	0
SSTP_0000006050.1	222	71.4051	0	0
SSTP_0000006100.1	300	138.471	0	0
SSTP_0000006200.1	510	342.93	1	0.0329559
SSTP_0000006300.1	609	441.785	0	0
SSTP_0000006400.1	906	738.677	0	0
SSTP_0000006425.1	231	78.4664	0	0
SSTP_0000006500.1	957	789.677	9	0.128805
SSTP_0000006600.1	60	24.6316	67	30.7413
SSTP_0000006700.1	41	16.9032	34	22.7326
SSTP_0000006800.1	342	177.938	207.43	13.1748
SSTP_0000006900.1	675	507.737	2.77056	0.0616692
SSTP_0000007000.1	2602	2434.68	4.57487	0.0212362
SSTP_0000007100.1	198	53.3441	188	39.8301
SSTP_0000007200.1	5263	5095.68	61.9435	0.137383
SSTP_0000007300.1	201	55.4502	27	5.50301
SSTP_0000007400.1	1146	978.677	6339	73.2017
SSTP_0000007500.1	408	241.992	168	7.84599
SSTP_0000007600.1	1290	1122.68	1111	11.184
SSTP_0000007700.1	546	378.804	12624	376.636
SSTP_0000007800.1	567	399.785	1416	40.0292
SSTP_0000007900.1	492	325.047	1056	36.7162
SSTP_0000008000.1	3756	3588.68	4628	14.5747
SSTP_0000008100.1	1701	1533.68	1936	14.2663
SSTP_0000008200.1	1428	1260.68	2419	21.6856
SSTP_0000008300.1	282	122.159	169	15.6351
SSTP_0000008400.1	2142	1974.68	5677	32.491
SSTP_0000008500.1	696	528.737	8332	178.094
SSTP_0000008600.1	780	612.707	568	10.477
SSTP_0000008700.1	810	642.677	5154	90.6341
SSTP_0000008800.1	2457	2289.68	2449	12.088
SSTP_0000008900.1	3666	3498.68	12159	39.2766
SSTP_0000009000.1	4140	3972.68	4923	14.0051
SSTP_0000009100.1	3690	3522.68	10216	32.7754
SSTP_0000009200.1	2886	2718.68	4890	20.3278
SSTP_0000009300.1	1272	1104.68	1125	11.5095
SSTP_0000009400.1	678	510.737	2128	47.0884
SSTP_0000009500.1	1833	1665.68	858	5.82152
SSTP_0000009600.1	2445	2277.68	6553	32.5153
SSTP_0000009700.1	2058	1890.68	4967	29.6904
SSTP_0000009800.1	672	504.737	1626	36.4079
SSTP_0000009900.1	3045	2877.68	7812	30.6803
SSTP_0000010000.1	1428	1260.68	4859	43.5595
SSTP_0000010100.1	1287	1119.68	2729	27.5455
SSTP_0000010200.1	1254	1086.68	7862	81.7659
SSTP_0000010300.1	2454	2286.68	10165	50.2392
SSTP_0000010400.1	1170	1002.68	1127	12.7029
SSTP_0000010500.1	1707	1539.68	5507	40.4227
SSTP_0000010600.1	4701	4533.68	339	0.845062
SSTP_0000010700.1	810	642.677	1207	21.2253
SSTP_0000010800.1	981	813.677	737	10.2366
SSTP_0000010900.1	1653	1485.68	266	2.02347
SSTP_0000011000.1	3972	3804.68	10246	30.4352
SSTP_0000011100.1	2715	2547.68	251152	1114.12
SSTP_0000011200.1	4266	4098.68	9158.05	25.2522
SSTP_0000011300.1	1209	1041.68	855	9.27626
SSTP_0000011400.1	1704	1536.68	8	0.0588365
SSTP_0000011500.1	1125	957.677	9	0.106209
SSTP_0000011600.1	1509	1341.68	1218	10.2598
