target_id	length	eff_length	est_counts	tpm
SSTP_0000000100.1	285	125.719	0	0
SSTP_0000000200.1	653	484.961	0	0
SSTP_0000000300.1	1536	1367.88	0	0
SSTP_0000000400.1	480	312.674	121.5	6.80931
SSTP_0000000500.1	4635	4466.88	15630	61.316
SSTP_0000000600.1	687	518.912	0	0
SSTP_0000000700.1	300	139.231	0	0
SSTP_0000000800.1	1086	917.876	49	0.935472
SSTP_0000000900.1	372	206.656	0	0
SSTP_0000001000.1	780	611.912	1	0.0286372
SSTP_0000001050.1	291	130.995	0	0
SSTP_0000001100.1	480	312.674	0	0
SSTP_0000001200.1	1257	1088.88	0	0
SSTP_0000001300.1	528	360.358	0	0
SSTP_0000001400.1	249	94.2622	0	0
SSTP_0000001425.1	297	136.502	0	0
SSTP_0000001450.1	246	91.822	0	0
SSTP_0000001475.1	435	268.113	0	0
SSTP_0000001500.1	315	152.961	15	1.71842
SSTP_0000001600.1	1194	1025.88	32	0.546605
SSTP_0000001700.1	516	348.447	5	0.25145
SSTP_0000001750.1	270	112.287	11	1.71666
SSTP_0000001800.1	1464	1295.88	1620	21.9064
SSTP_0000001900.1	1818	1649.88	482	5.11935
SSTP_0000002000.1	1212	1043.88	517	8.67882
SSTP_0000002100.1	1539	1370.88	602	7.69515
SSTP_0000002200.1	2877	2708.88	5423	35.0808
SSTP_0000002300.1	861	692.912	22806	576.753
SSTP_0000002400.1	1533	1364.88	1191	15.2911
SSTP_0000002500.1	918	749.876	23	0.537474
SSTP_0000002600.1	783	614.912	8	0.22798
SSTP_0000002700.1	993	824.876	3	0.0637311
SSTP_0000002800.1	660	491.912	2	0.0712462
SSTP_0000002900.1	585	417.115	2071	87.0048
SSTP_0000002950.1	450	283.003	4	0.247678
SSTP_0000003000.1	1263	1094.88	582	9.31487
SSTP_0000003100.1	1281	1112.88	648	10.2034
SSTP_0000003200.1	4065	3896.88	9772	43.9426
SSTP_0000003300.1	1254	1085.88	5577	89.9993
SSTP_0000003400.1	1422	1253.88	293	4.09479
SSTP_0000003500.1	831	662.912	4785	126.487
SSTP_0000003600.1	861	692.912	38	0.961002
SSTP_0000003700.1	2061	1892.88	15975	147.89
SSTP_0000003800.1	1092	923.876	11424	216.682
SSTP_0000003900.1	5655	5486.88	15599	49.8185
SSTP_0000004000.1	1152	983.876	6	0.106864
SSTP_0000004100.1	222	72.6246	280	67.5605
SSTP_0000004200.1	393	227.081	161	12.4241
SSTP_0000004300.1	681	512.912	111	3.79227
SSTP_0000004400.1	873	704.912	104	2.58534
SSTP_0000004500.1	609	441.03	15	0.595994
SSTP_0000004600.1	1698	1529.88	2	0.0229083
SSTP_0000004650.1	279	120.337	0	0
SSTP_0000004700.1	3486	3317.88	5	0.0264076
SSTP_0000004800.1	1023	854.876	0	0
SSTP_0000004900.1	999	830.876	0	0
SSTP_0000005000.1	3180	3011.88	0	0
SSTP_0000005050.1	396	229.966	1	0.0761999
SSTP_0000005100.1	1782	1613.88	209	2.26932
SSTP_0000005200.1	294	133.726	2	0.262079
SSTP_0000005225.1	393	227.081	2	0.154336
SSTP_0000005250.1	255	99.3544	0	0
SSTP_0000005275.1	288	128.38	0	0
SSTP_0000005300.1	243	89.4098	0	0
SSTP_0000005400.1	525	357.412	0	0
SSTP_0000005500.1	906	737.876	2	0.0474969
SSTP_0000005600.1	1515	1346.88	0	0
SSTP_0000005700.1	750	581.912	0	0
SSTP_0000005800.1	1335	1166.88	0	0
SSTP_0000005900.1	711	542.912	1	0.0322767
SSTP_0000006000.1	300	139.231	0	0
SSTP_0000006050.1	222	72.6246	0	0
SSTP_0000006100.1	300	139.231	1	0.125859
SSTP_0000006200.1	510	342.464	0	0
SSTP_0000006300.1	609	441.03	1	0.039733
SSTP_0000006400.1	906	737.876	2	0.0474969
SSTP_0000006425.1	231	79.8358	0	0
SSTP_0000006500.1	957	788.876	0	0
SSTP_0000006600.1	60	21.5641	38	30.8796
SSTP_0000006700.1	41	11.5714	20	30.2874
SSTP_0000006800.1	342	178.045	67.5825	6.65154
SSTP_0000006900.1	675	506.912	0	0
SSTP_0000007000.1	2602	2433.88	2	0.0143996
SSTP_0000007100.1	198	55.041	175	55.7148
SSTP_0000007200.1	5263	5094.88	97.3416	0.334799
SSTP_0000007300.1	201	57.109	14	4.29578
SSTP_0000007400.1	1146	977.876	3744	67.092
SSTP_0000007500.1	408	241.647	92	6.67152
SSTP_0000007600.1	1290	1121.88	757	11.8241
SSTP_0000007700.1	546	378.174	7770	360.038
SSTP_0000007800.1	567	399.115	2287	100.412
SSTP_0000007900.1	492	324.532	1591	85.9076
SSTP_0000008000.1	3756	3587.88	3395	16.5814
SSTP_0000008100.1	1701	1532.88	190	2.17203
SSTP_0000008200.1	1428	1259.88	1393	19.375
SSTP_0000008300.1	282	122.96	493	70.2588
SSTP_0000008400.1	2142	1973.88	4040	35.8658
SSTP_0000008500.1	696	527.912	3564	118.303
SSTP_0000008600.1	780	611.912	61	1.74687
SSTP_0000008700.1	810	641.912	18209	497.084
SSTP_0000008800.1	2457	2288.88	1880	14.3931
SSTP_0000008900.1	3666	3497.88	12974	64.9963
SSTP_0000009000.1	4140	3971.88	2022	8.92081
SSTP_0000009100.1	3690	3521.88	3947	19.6387
SSTP_0000009200.1	2886	2717.88	2162	13.9394
SSTP_0000009300.1	1272	1103.88	371	5.88942
SSTP_0000009400.1	678	509.912	836	28.7296
SSTP_0000009500.1	1833	1664.88	641	6.74676
SSTP_0000009600.1	2445	2276.88	1889	14.5382
SSTP_0000009700.1	2058	1889.88	1598	14.8171
SSTP_0000009800.1	672	503.912	654	22.7427
SSTP_0000009900.1	3045	2876.88	2715	16.5374
SSTP_0000010000.1	1428	1259.88	3078	42.8114
SSTP_0000010100.1	1287	1118.88	1418	22.2082
SSTP_0000010200.1	1254	1085.88	16567	267.351
SSTP_0000010300.1	2454	2285.88	72	0.551949
SSTP_0000010400.1	1170	1001.88	75	1.3118
SSTP_0000010500.1	1707	1538.88	8167	92.9989
SSTP_0000010600.1	4701	4532.88	166	0.641731
SSTP_0000010700.1	810	641.912	746	20.3649
SSTP_0000010800.1	981	812.876	482	10.3906
SSTP_0000010900.1	1653	1484.88	16	0.18882
SSTP_0000011000.1	3972	3803.88	718	3.30763
SSTP_0000011100.1	2715	2546.88	7425	51.0867
SSTP_0000011200.1	4266	4097.88	579.83	2.47948
SSTP_0000011300.1	1209	1040.88	410	6.90246
SSTP_0000011400.1	1704	1535.88	7	0.0798658
SSTP_0000011500.1	1125	956.876	2	0.0366263
SSTP_0000011600.1	1509	1340.88	371	4.84846
SSTP_0000011700.1	1335	1166.88	8	0.120139
SSTP_0000011800.1	1947	1778.88	10828	106.665
SSTP_0000011900.1	1470	1301.88	10	0.134601
SSTP_0000012000.1	276	117.638	35	5.21363
SSTP_0000012100.1	954	785.876	0	0
SSTP_0000012200.1	657	488.936	6	0.215039
SSTP_0000012300.1	630	461.984	0	0
SSTP_0000012400.1	2034	1865.88	1	0.00939152
SSTP_0000012500.1	1518	1349.88	0	0
SSTP_0000012600.1	1299	1130.88	52	0.805763
SSTP_0000012700.1	2133	1964.88	9367	83.538
SSTP_0000012800.1	1809	1640.88	3634	38.8086
SSTP_0000012900.1	852	683.912	353	9.04469
SSTP_0000013000.1	5814	5645.88	8926	27.7041
SSTP_0000013100.1	2250	2081.88	4708	39.6278
SSTP_0000013200.1	2292	2123.88	4481	36.9713
SSTP_0000013300.1	2688	2519.88	9651	67.1138
SSTP_0000013400.1	2172	2003.88	2321	20.2966
SSTP_0000013500.1	4689	4520.88	158	0.612426
SSTP_0000013600.1	1974	1805.88	316	3.06632
SSTP_0000013700.1	339	175.234	177	17.7
SSTP_0000013800.1	3567	3398.88	2427	12.5128
SSTP_0000013900.1	759	590.912	58	1.71998
SSTP_0000014000.1	2292	2123.88	1096	9.04274
SSTP_0000014100.1	1146	977.876	1653	29.6216
SSTP_0000014200.1	1461	1292.88	1158	15.6953
SSTP_0000014300.1	2505	2336.88	1829	13.715
SSTP_0000014400.1	1827	1658.88	5509	58.1939
SSTP_0000014500.1	645	476.961	1776	65.2498
SSTP_0000014600.1	792	623.912	321	9.01573
SSTP_0000014700.1	453	286.003	1467	89.8831
SSTP_0000014800.1	2400	2231.88	1537	12.0676
SSTP_0000014900.1	1356	1187.88	1567	23.1162
SSTP_0000015000.1	1398	1229.88	266	3.79
SSTP_0000015050.1	225	75.0226	880	205.546
SSTP_0000015100.1	231	79.8358	3305	725.425
SSTP_0000015200.1	1047	878.876	202	4.02757
SSTP_0000015300.1	222	72.6246	129.92	31.3481
SSTP_0000015400.1	666	497.912	915	32.2023
SSTP_0000015500.1	333	169.62	265	27.3771
SSTP_0000015600.1	1419	1250.88	6394.07	89.574
SSTP_0000015700.1	1329	1160.88	1176	17.7517
SSTP_0000015800.1	1134	965.876	9308	168.871
SSTP_0000015900.1	3387	3218.88	6269	34.1282
SSTP_0000016000.1	1893	1724.88	8809	89.4927
SSTP_0000016100.1	1968	1799.88	1087	10.5829
SSTP_0000016200.1	1296	1127.88	4	0.0621466
SSTP_0000016300.1	219	70.4004	0	0
SSTP_0000016400.1	204	59.266	0	0
SSTP_0000016500.1	486	318.58	0	0
SSTP_0000016600.1	486	318.58	0	0
SSTP_0000016650.1	183	44.9628	4	1.55893
SSTP_0000016700.1	333	169.62	0	0
SSTP_0000016800.1	213	65.884	0	0
SSTP_0000016900.1	453	286.003	0	0
SSTP_0000016950.1	174	39.2679	0	0
SSTP_0000017100.1	801	632.912	660	18.2734
SSTP_0000017200.1	552	384.154	7	0.319309
SSTP_0000017300.1	318	155.732	0	0
SSTP_0000017400.1	489	321.532	3	0.163499
SSTP_0000017500.1	456	288.989	1	0.060637
SSTP_0000017600.1	2787	2618.88	279	1.86684
SSTP_0000017700.1	5133	4964.88	2298	8.11074
SSTP_0000017800.1	1242	1073.88	1179	19.2388
SSTP_0000017900.1	702	533.912	1	0.0328208
SSTP_0000018000.1	870	701.912	29	0.723993
SSTP_0000018100.1	906	737.876	71	1.68614
SSTP_0000018200.1	2679	2510.88	323	2.25422
SSTP_0000018300.1	312	150.233	165	19.2458
SSTP_0000018400.1	1782	1613.88	591	6.41706
SSTP_0000018500.1	1359	1190.88	2550.63	37.5318
SSTP_0000018600.1	1620	1451.88	480	5.79336
SSTP_0000018700.1	4320	4151.88	630	2.65898
SSTP_0000018800.1	1269	1100.88	694	11.0469
SSTP_0000018900.1	921	752.876	2940	68.4294
SSTP_0000019000.1	375	209.572	32	2.67568
SSTP_0000019100.1	996	827.876	1704	36.0681
SSTP_0000019200.1	204	59.266	2.66251	0.787234
SSTP_0000019300.1	1243	1074.88	17.4503	0.284487
SSTP_0000019400.1	82	27.2993	151	96.9268
SSTP_0000019500.1	456	288.989	8	0.485096
SSTP_0000019600.1	1257	1088.88	5	0.0804656
SSTP_0000019700.1	1709	1540.88	2.30521	0.0262157
SSTP_0000019800.1	864	695.912	258	6.49657
SSTP_0000019900.1	831	662.912	30	0.79302
SSTP_0000020000.1	756	587.912	55	1.63934
SSTP_0000020100.1	1206	1037.88	929	15.6852
SSTP_0000020200.1	693	524.912	13	0.433986
SSTP_0000020300.1	453	286.003	8	0.49016
SSTP_0000020400.1	2577	2408.88	657	4.77936
SSTP_0000020500.1	1353	1184.88	3310	48.9524
SSTP_0000020600.1	1395	1226.88	2687	38.3783
SSTP_0000020700.1	483	315.611	0	0
SSTP_0000020800.1	2802	2633.88	1489	9.90645
SSTP_0000020900.1	2088	1919.88	60987.7	556.657
SSTP_0000021000.1	2457	2288.88	1766	13.5203
SSTP_0000021100.1	543	375.211	414	19.335
SSTP_0000021200.1	234	82.2582	3	0.639088
SSTP_0000021300.1	669	500.912	1422	49.7459
SSTP_0000021400.1	351	186.584	2340	219.765
SSTP_0000021500.1	1749	1580.88	227	2.51621
SSTP_0000021700.1	627	458.984	1483	56.619
SSTP_0000021800.1	2553	2384.88	5838	42.896
SSTP_0000021900.1	1131	962.876	123	2.23848
SSTP_0000022000.1	552	384.154	3158	144.054
SSTP_0000022100.1	606	438.03	3651	146.059
SSTP_0000022200.1	3036	2867.88	23977	146.505
SSTP_0000022300.1	3360	3191.88	12616	69.2619
SSTP_0000022400.1	987	818.876	316	6.7622
SSTP_0000022500.1	1188	1019.88	7807	134.139
SSTP_0000022600.1	1329	1160.88	24	0.36228
SSTP_0000022700.1	534	366.322	41	1.96128
SSTP_0000022750.1	105	13.6422	0	0
SSTP_0000022800.1	489	321.532	17	0.926497
SSTP_0000022900.1	3795	3626.88	28	0.135283
SSTP_0000023000.1	2838	2669.88	14315	93.9548
SSTP_0000023100.1	4818	4649.88	3633	13.6912
SSTP_0000023200.1	750	581.912	334	10.0579
SSTP_0000023300.1	987	818.876	3548	75.9249
SSTP_0000023400.1	2019	1850.88	1040	9.84634
SSTP_0000023500.1	2067	1898.88	2870	26.4853
SSTP_0000023600.1	885	716.876	777	18.9931
SSTP_0000023700.1	891	722.876	0	0
SSTP_0000023800.1	993	824.876	67	1.42333
SSTP_0000023900.1	1050	881.876	162	3.21904
SSTP_0000024000.1	813	644.912	451	12.2545
SSTP_0000024100.1	1827	1658.88	1	0.0105634
SSTP_0000024200.1	4518	4349.88	1927	7.76289
SSTP_0000024300.1	1113	944.876	28	0.51928
SSTP_0000024400.1	777	608.912	498	14.3316
SSTP_0000024500.1	558	390.154	2059	92.478
SSTP_0000024600.1	1233	1064.88	2075	34.1458
SSTP_0000024700.1	324	161.246	645	70.0955
SSTP_0000024800.1	948	779.876	3454	77.6096
SSTP_0000024900.1	279	120.337	771	112.273
SSTP_0000025000.1	252	96.8158	126	22.8057
