target_id	length	eff_length	est_counts	tpm
SSTP_0000000100.1	285	121.517	48.3349	4.7997
SSTP_0000000200.1	653	483.207	3.14046	0.0784243
SSTP_0000000300.1	1536	1366.21	4803.6	42.4269
SSTP_0000000400.1	480	310.509	948.5	36.8599
SSTP_0000000500.1	4635	4465.21	9593	25.9241
SSTP_0000000600.1	687	517.207	6.31255	0.147276
SSTP_0000000700.1	300	135.207	0	0
SSTP_0000000800.1	1086	916.207	8	0.105363
SSTP_0000000900.1	372	203.801	3	0.177626
SSTP_0000001000.1	780	610.207	1	0.0197749
SSTP_0000001050.1	291	127.016	1	0.0950021
SSTP_0000001100.1	480	310.509	1	0.0388613
SSTP_0000001200.1	1257	1087.21	0	0
SSTP_0000001300.1	528	358.28	7	0.235758
SSTP_0000001400.1	249	90.3044	0	0
SSTP_0000001425.1	297	132.482	1	0.0910823
SSTP_0000001450.1	246	87.7684	0	0
SSTP_0000001475.1	435	265.849	0	0
SSTP_0000001500.1	315	149.241	1	0.0808541
SSTP_0000001600.1	1194	1024.21	23	0.270976
SSTP_0000001700.1	516	346.315	8	0.278747
SSTP_0000001750.1	270	108.15	0	0
SSTP_0000001800.1	1464	1294.21	893	8.32604
SSTP_0000001900.1	1818	1648.21	118	0.863895
SSTP_0000002000.1	1212	1042.21	38	0.439967
SSTP_0000002100.1	1539	1369.21	44	0.38777
SSTP_0000002200.1	2877	2707.21	3106	13.8443
SSTP_0000002300.1	861	691.207	9077	158.462
SSTP_0000002400.1	1533	1363.21	387	3.42563
SSTP_0000002500.1	918	748.207	52	0.838634
SSTP_0000002600.1	783	613.207	2	0.0393563
SSTP_0000002700.1	993	823.207	32	0.469064
SSTP_0000002800.1	660	490.207	1	0.0246157
SSTP_0000002900.1	585	415.207	2778	80.7344
SSTP_0000002950.1	450	280.686	3	0.128971
SSTP_0000003000.1	1263	1093.21	893	9.85689
SSTP_0000003100.1	1281	1111.21	106	1.15107
SSTP_0000003200.1	4065	3895.21	12217	37.8464
SSTP_0000003300.1	1254	1084.21	2899	32.2646
SSTP_0000003400.1	1422	1252.21	341	3.28601
SSTP_0000003500.1	831	661.207	4351	79.4041
SSTP_0000003600.1	861	691.207	1824	31.8425
SSTP_0000003700.1	2061	1891.21	2673	17.055
SSTP_0000003800.1	1092	922.207	528	6.9087
SSTP_0000003900.1	5655	5485.21	6199	13.637
SSTP_0000004000.1	1152	982.207	1	0.0122854
SSTP_0000004100.1	222	68.7322	9	1.58006
SSTP_0000004200.1	393	224.377	20	1.07558
SSTP_0000004300.1	681	511.207	278	6.56204
SSTP_0000004400.1	873	703.207	23	0.394671
SSTP_0000004500.1	609	439.207	52	1.42865
SSTP_0000004600.1	1698	1528.21	1.1316	0.00893518
SSTP_0000004650.1	279	116.135	0	0
SSTP_0000004700.1	3486	3316.21	21	0.0764132
SSTP_0000004800.1	1023	853.207	0	0
SSTP_0000004900.1	999	829.207	2	0.0291044
SSTP_0000005000.1	3180	3010.21	1	0.00400862
SSTP_0000005050.1	396	227.309	0	0
SSTP_0000005100.1	1782	1612.21	36	0.269447
SSTP_0000005200.1	294	129.725	0	0
SSTP_0000005225.1	393	224.377	1	0.0537791
SSTP_0000005250.1	255	95.3954	0	0
SSTP_0000005275.1	288	124.314	1	0.0970666
SSTP_0000005300.1	243	85.3641	0	0
SSTP_0000005400.1	525	355.28	0	0
SSTP_0000005500.1	906	736.207	19	0.311419
SSTP_0000005600.1	1515	1345.21	7	0.0627913
SSTP_0000005700.1	750	580.207	11	0.228771
SSTP_0000005800.1	1335	1165.21	5	0.0517795
SSTP_0000005900.1	711	541.207	4	0.0891841
SSTP_0000006000.1	300	135.207	1	0.0892464
SSTP_0000006050.1	222	68.7322	0	0
SSTP_0000006100.1	300	135.207	2	0.178493
SSTP_0000006200.1	510	340.315	0	0
SSTP_0000006300.1	609	439.207	3	0.082422
SSTP_0000006400.1	906	736.207	1	0.0163905
SSTP_0000006425.1	231	75.5659	2	0.31937
SSTP_0000006500.1	957	787.207	7	0.1073
SSTP_0000006600.1	60	25	52	25.0989
SSTP_0000006700.1	41	20.2308	31	18.4901
SSTP_0000006800.1	342	174.871	153.636	10.6015
SSTP_0000006900.1	675	505.207	189	4.51422
SSTP_0000007000.1	2602	2432.21	3.3777	0.0167576
SSTP_0000007100.1	198	50.8581	916	217.333
SSTP_0000007200.1	5263	5093.21	0	0
SSTP_0000007300.1	201	53.052	176	40.0315
SSTP_0000007400.1	1146	976.207	20867	257.934
SSTP_0000007500.1	408	239.099	158	7.97389
SSTP_0000007600.1	1290	1120.21	1894	20.402
SSTP_0000007700.1	546	376.207	18160	582.479
SSTP_0000007800.1	567	397.207	1525	46.3281
SSTP_0000007900.1	492	322.413	1544	57.7863
SSTP_0000008000.1	3756	3586.21	6160	20.727
SSTP_0000008100.1	1701	1531.21	278	2.1908
SSTP_0000008200.1	1428	1258.21	5075	48.6715
SSTP_0000008300.1	282	118.804	33	3.35177
SSTP_0000008400.1	2142	1972.21	5914	36.1843
SSTP_0000008500.1	696	526.207	22691	520.341
SSTP_0000008600.1	780	610.207	3869	76.509
SSTP_0000008700.1	810	640.207	3052	57.5248
SSTP_0000008800.1	2457	2287.21	1619	8.54146
SSTP_0000008900.1	3666	3496.21	6770	23.3659
SSTP_0000009000.1	4140	3970.21	13339	40.5416
SSTP_0000009100.1	3690	3520.21	20248	69.4072
SSTP_0000009200.1	2886	2716.21	10429	46.3309
SSTP_0000009300.1	1272	1102.21	758	8.29845
SSTP_0000009400.1	678	508.207	1790	42.5014
SSTP_0000009500.1	1833	1663.21	1242	9.01086
SSTP_0000009600.1	2445	2275.21	8127	43.1023
SSTP_0000009700.1	2058	1888.21	6737	43.0534
SSTP_0000009800.1	672	502.207	1835	44.0904
SSTP_0000009900.1	3045	2875.21	9427	39.5635
SSTP_0000010000.1	1428	1258.21	8622	82.6888
SSTP_0000010100.1	1287	1117.21	5331	57.5792
SSTP_0000010200.1	1254	1084.21	6807	75.759
SSTP_0000010300.1	2454	2284.21	1501	7.92932
SSTP_0000010400.1	1170	1000.21	2808	33.8765
SSTP_0000010500.1	1707	1537.21	1501	11.7825
SSTP_0000010600.1	4701	4531.21	4989	13.2859
SSTP_0000010700.1	810	640.207	2104	39.6567
SSTP_0000010800.1	981	811.207	2505	37.2621
SSTP_0000010900.1	1653	1483.21	93	0.75661
SSTP_0000011000.1	3972	3802.21	2613	8.29267
SSTP_0000011100.1	2715	2545.21	86624	410.682
SSTP_0000011200.1	4266	4096.21	44327.2	130.581
SSTP_0000011300.1	1209	1039.21	57	0.661856
SSTP_0000011400.1	1704	1534.21	14	0.110112
SSTP_0000011500.1	1125	955.207	24	0.303183
SSTP_0000011600.1	1509	1339.21	5802	52.2782
SSTP_0000011700.1	1335	1165.21	64	0.662778
SSTP_0000011800.1	1947	1777.21	4260	28.9243
SSTP_0000011900.1	1470	1300.21	114	1.05799
SSTP_0000012000.1	276	113.433	21	2.23393
SSTP_0000012100.1	954	784.207	2	0.0307744
SSTP_0000012200.1	657	487.207	3	0.0743017
SSTP_0000012300.1	630	460.207	1	0.0262203
SSTP_0000012400.1	2034	1864.21	1	0.00647287
SSTP_0000012500.1	1518	1348.21	0	0
SSTP_0000012600.1	1299	1129.21	18	0.192349
SSTP_0000012700.1	2133	1963.21	17786	109.321
SSTP_0000012800.1	1809	1639.21	2588	19.0512
SSTP_0000012900.1	852	682.207	145	2.56474
SSTP_0000013000.1	5814	5644.21	20297	43.393
SSTP_0000013100.1	2250	2080.21	4909	28.4759
SSTP_0000013200.1	2292	2122.21	3518	20.0032
SSTP_0000013300.1	2688	2518.21	6336	30.3609
SSTP_0000013400.1	2172	2002.21	14416	86.8814
SSTP_0000013500.1	4689	4519.21	4296	11.4708
SSTP_0000013600.1	1974	1804.21	2762	18.4726
SSTP_0000013700.1	339	172.029	2143	150.318
SSTP_0000013800.1	3567	3397.21	11249	39.9561
SSTP_0000013900.1	759	589.207	720	14.7454
SSTP_0000014000.1	2292	2122.21	7681	43.6738
SSTP_0000014100.1	1146	976.207	12949	160.061
SSTP_0000014200.1	1461	1291.21	171	1.59805
SSTP_0000014300.1	2505	2335.21	214	1.10581
SSTP_0000014400.1	1827	1657.21	14433	105.092
SSTP_0000014500.1	645	475.207	2985	75.7971
SSTP_0000014600.1	792	622.207	2333	45.245
SSTP_0000014700.1	453	283.686	257	10.9316
SSTP_0000014800.1	2400	2230.21	9585	51.8606
SSTP_0000014900.1	1356	1186.21	7290	74.158
SSTP_0000015000.1	1398	1228.21	90	0.884223
SSTP_0000015050.1	225	70.8889	27	4.59596
SSTP_0000015100.1	231	75.5659	380	60.6804
SSTP_0000015200.1	1047	877.207	32	0.440189
SSTP_0000015300.1	222	68.7322	116.898	20.5229
SSTP_0000015400.1	666	496.207	1659	40.3436
SSTP_0000015500.1	333	166.371	495	35.9019
SSTP_0000015600.1	1419	1249.21	32683.5	315.708
SSTP_0000015700.1	1329	1159.21	3060	31.8531
