target_id	length	eff_length	est_counts	tpm
SSTP_0000000100.1	285	120.287	11.3998	1.53115
SSTP_0000000200.1	653	479.378	0	0
SSTP_0000000300.1	1536	1362.33	386.107	4.57892
SSTP_0000000400.1	480	306.865	396.5	20.8753
SSTP_0000000500.1	4635	4461.33	14642	53.0241
SSTP_0000000600.1	687	513.327	2.76527	0.0870323
SSTP_0000000700.1	300	133.887	0	0
SSTP_0000000800.1	1086	912.327	3	0.0531261
SSTP_0000000900.1	372	201.146	0	0
SSTP_0000001000.1	780	606.327	1	0.0266459
SSTP_0000001050.1	291	125.644	0	0
SSTP_0000001100.1	480	306.865	0	0
SSTP_0000001200.1	1257	1083.33	1	0.0149134
SSTP_0000001300.1	528	354.57	2	0.0911306
SSTP_0000001400.1	249	89.3716	0	0
SSTP_0000001425.1	297	131.121	0	0
SSTP_0000001450.1	246	86.8764	0	0
SSTP_0000001475.1	435	262.506	0	0
SSTP_0000001500.1	315	147.51	1	0.109525
SSTP_0000001600.1	1194	1020.33	15	0.237514
SSTP_0000001700.1	516	342.605	0	0
SSTP_0000001750.1	270	107.134	6	0.90482
SSTP_0000001800.1	1464	1290.33	874	10.9433
SSTP_0000001900.1	1818	1644.33	733	7.20199
SSTP_0000002000.1	1212	1038.33	111	1.72713
SSTP_0000002100.1	1539	1365.33	129	1.52648
SSTP_0000002200.1	2877	2703.33	5469	32.6848
SSTP_0000002300.1	861	687.327	1197	28.1363
SSTP_0000002400.1	1533	1359.33	241	2.86438
SSTP_0000002500.1	918	744.327	156	3.38608
SSTP_0000002600.1	783	609.327	54	1.43179
SSTP_0000002700.1	993	819.327	52	1.02538
SSTP_0000002800.1	660	486.378	57	1.89338
SSTP_0000002900.1	585	411.378	1569	61.6196
SSTP_0000002950.1	450	277.264	4	0.233079
SSTP_0000003000.1	1263	1089.33	521	7.7271
SSTP_0000003100.1	1281	1107.33	165	2.40738
SSTP_0000003200.1	4065	3891.33	7222	29.9845
SSTP_0000003300.1	1254	1080.33	3009	44.9991
SSTP_0000003400.1	1422	1248.33	647	8.37361
SSTP_0000003500.1	831	657.327	3471	85.312
SSTP_0000003600.1	861	687.327	2544	59.7986
SSTP_0000003700.1	2061	1887.33	6833	58.4926
SSTP_0000003800.1	1092	918.327	719	12.6494
SSTP_0000003900.1	5655	5481.33	6127	18.0592
SSTP_0000004000.1	1152	978.327	3	0.0495421
SSTP_0000004100.1	222	67.7867	14	3.33673
SSTP_0000004200.1	393	221.469	20	1.459
SSTP_0000004300.1	681	507.378	279	8.88402
SSTP_0000004400.1	873	699.327	108	2.49506
SSTP_0000004500.1	609	435.378	97	3.5995
SSTP_0000004600.1	1698	1524.33	1	0.0105989
SSTP_0000004650.1	279	114.982	0	0
SSTP_0000004700.1	3486	3312.33	0	0
SSTP_0000004800.1	1023	849.327	0	0
SSTP_0000004900.1	999	825.327	0	0
SSTP_0000005000.1	3180	3006.33	0	0
SSTP_0000005050.1	396	224.357	0	0
SSTP_0000005100.1	1782	1608.33	290	2.91314
SSTP_0000005200.1	294	128.445	0	0
SSTP_0000005225.1	393	221.469	0	0
SSTP_0000005250.1	255	94.493	0	0
SSTP_0000005275.1	288	122.93	0	0
SSTP_0000005300.1	243	84.3033	0	0
SSTP_0000005400.1	525	351.57	0	0
SSTP_0000005500.1	906	732.327	0	0
SSTP_0000005600.1	1515	1341.33	1	0.0120449
SSTP_0000005700.1	750	576.327	0	0
SSTP_0000005800.1	1335	1161.33	0	0
SSTP_0000005900.1	711	537.327	1	0.0300676
SSTP_0000006000.1	300	133.887	0	0
SSTP_0000006050.1	222	67.7867	0	0
SSTP_0000006100.1	300	133.887	0	0
SSTP_0000006200.1	510	336.639	0	0
SSTP_0000006300.1	609	435.378	0	0
SSTP_0000006400.1	906	732.327	0	0
SSTP_0000006425.1	231	74.8415	0	0
SSTP_0000006500.1	957	783.327	7	0.144375
SSTP_0000006600.1	60	24.3125	8	5.31615
SSTP_0000006700.1	41	13.25	7	8.53531
SSTP_0000006800.1	342	172.478	57.9889	5.43184
SSTP_0000006900.1	675	501.378	0	0
SSTP_0000007000.1	2602	2428.33	11.4738	0.0763374
SSTP_0000007100.1	198	50.6319	139	44.3535
SSTP_0000007200.1	5263	5089.33	26.5761	0.084366
SSTP_0000007300.1	201	52.705	43	13.1811
SSTP_0000007400.1	1146	972.327	6434	106.907
SSTP_0000007500.1	408	236.056	113	7.73392
SSTP_0000007600.1	1290	1116.33	802	11.607
SSTP_0000007700.1	546	372.497	6665	289.078
SSTP_0000007800.1	567	393.419	676	27.7606
SSTP_0000007900.1	492	318.771	892	45.2088
SSTP_0000008000.1	3756	3582.33	3339	15.0587
SSTP_0000008100.1	1701	1527.33	518	5.47942
SSTP_0000008200.1	1428	1254.33	2061	26.5463
SSTP_0000008300.1	282	117.7	87	11.9421
SSTP_0000008400.1	2142	1968.33	3861	31.6913
SSTP_0000008500.1	696	522.327	8851	273.771
SSTP_0000008600.1	780	606.327	274	7.30097
SSTP_0000008700.1	810	636.327	1455	36.9419
SSTP_0000008800.1	2457	2283.33	1284	9.08519
SSTP_0000008900.1	3666	3492.33	6475	29.9545
SSTP_0000009000.1	4140	3966.33	3654	14.8839
SSTP_0000009100.1	3690	3516.33	8556	39.3114
SSTP_0000009200.1	2886	2712.33	3602	21.4555
SSTP_0000009300.1	1272	1098.33	992	14.5921
SSTP_0000009400.1	678	504.378	1052	33.6974
SSTP_0000009500.1	1833	1659.33	559	5.44273
SSTP_0000009600.1	2445	2271.33	5401	38.4177
SSTP_0000009700.1	2058	1884.33	3020	25.8933
SSTP_0000009800.1	672	498.378	1014	32.8712
SSTP_0000009900.1	3045	2871.33	4826	27.1545
SSTP_0000010000.1	1428	1254.33	4196	54.0458
SSTP_0000010100.1	1287	1113.33	1458	21.1579
SSTP_0000010200.1	1254	1080.33	4946	73.9666
SSTP_0000010300.1	2454	2280.33	7212	51.097
SSTP_0000010400.1	1170	996.327	832	13.4914
SSTP_0000010500.1	1707	1533.33	2392	25.2036
SSTP_0000010600.1	4701	4527.33	483	1.72362
SSTP_0000010700.1	810	636.327	941	23.8917
SSTP_0000010800.1	981	807.327	465	9.30552
SSTP_0000010900.1	1653	1479.33	245	2.67571
SSTP_0000011000.1	3972	3798.33	4660	19.8212
SSTP_0000011100.1	2715	2541.33	101313	644.083
SSTP_0000011200.1	4266	4092.33	8303.69	32.7822
SSTP_0000011300.1	1209	1035.33	300	4.68145
SSTP_0000011400.1	1704	1530.33	11	0.11613
SSTP_0000011500.1	1125	951.327	8	0.135862
SSTP_0000011600.1	1509	1335.33	1084	13.1153
SSTP_0000011700.1	1335	1161.33	45	0.62603
SSTP_0000011800.1	1947	1773.33	2477	22.567
SSTP_0000011900.1	1470	1296.33	31	0.386353
SSTP_0000012000.1	276	112.319	22	3.16451
SSTP_0000012100.1	954	780.327	1	0.0207043
SSTP_0000012200.1	657	483.378	1	0.0334234
SSTP_0000012300.1	630	456.378	0	0
SSTP_0000012400.1	2034	1860.33	0	0
SSTP_0000012500.1	1518	1344.33	1	0.012018
SSTP_0000012600.1	1299	1125.33	360	5.16845
SSTP_0000012700.1	2133	1959.33	23323	192.316
SSTP_0000012800.1	1809	1635.33	3307	32.6713
SSTP_0000012900.1	852	678.327	282	6.71656
SSTP_0000013000.1	5814	5640.33	14781	42.3386
SSTP_0000013100.1	2250	2076.33	1897	14.7608
SSTP_0000013200.1	2292	2118.33	1989	15.1698
SSTP_0000013300.1	2688	2514.33	6213	39.9224
SSTP_0000013400.1	2172	1998.33	9648	78.0024
SSTP_0000013500.1	4689	4515.33	7654	27.3865
SSTP_0000013600.1	1974	1800.33	4270	38.3189
SSTP_0000013700.1	339	169.565	205	19.5323
SSTP_0000013800.1	3567	3393.33	6204	29.5381
SSTP_0000013900.1	759	585.327	131	3.61584
SSTP_0000014000.1	2292	2118.33	1670	12.7368
SSTP_0000014100.1	1146	972.327	3505	58.2388
SSTP_0000014200.1	1461	1287.33	311	3.90309
SSTP_0000014300.1	2505	2331.33	249	1.72557
SSTP_0000014400.1	1827	1653.33	5720	55.8952
SSTP_0000014500.1	645	471.378	1395	47.8126
SSTP_0000014600.1	792	618.327	713	18.6298
SSTP_0000014700.1	453	280.18	223	12.8589
SSTP_0000014800.1	2400	2226.33	2303	16.7125
SSTP_0000014900.1	1356	1182.33	3744	51.1605
SSTP_0000015000.1	1398	1224.33	408	5.38393
SSTP_0000015050.1	225	70.0264	13	2.99929
SSTP_0000015100.1	231	74.8415	102	22.0189
SSTP_0000015200.1	1047	873.327	47	0.869477
SSTP_0000015300.1	222	67.7867	106.75	25.4426
SSTP_0000015400.1	666	492.378	2223	72.942
SSTP_0000015500.1	333	163.989	247	24.3344
SSTP_0000015600.1	1419	1245.33	39468.3	512.037
SSTP_0000015700.1	1329	1155.33	645	9.01969
SSTP_0000015800.1	1134	960.327	3255	54.7607
SSTP_0000015900.1	3387	3213.33	19291	96.9922
SSTP_0000016000.1	1893	1719.33	20657	194.109
SSTP_0000016100.1	1968	1794.33	2205	19.8538
SSTP_0000016200.1	1296	1122.33	12	0.172742
SSTP_0000016300.1	219	65.5124	0	0
SSTP_0000016400.1	204	54.8768	0	0
SSTP_0000016500.1	486	312.834	2	0.103289
SSTP_0000016600.1	486	312.834	1	0.0516443
SSTP_0000016650.1	183	40.7654	1	0.396319
SSTP_0000016700.1	333	163.989	1	0.0985197
SSTP_0000016800.1	213	61.1319	0	0
SSTP_0000016900.1	453	280.18	0	0
SSTP_0000016950.1	174	35.5114	0	0
SSTP_0000017100.1	801	627.327	4823	124.211
SSTP_0000017200.1	552	378.497	94	4.01238
SSTP_0000017300.1	318	150.296	24	2.57988
SSTP_0000017400.1	489	315.803	16	0.818542
SSTP_0000017500.1	456	283.04	7	0.399565
SSTP_0000017600.1	2787	2613.33	3131	19.3565
SSTP_0000017700.1	5133	4959.33	1957	6.37536
SSTP_0000017800.1	1242	1068.33	2687	40.635
SSTP_0000017900.1	702	528.327	24	0.733914
SSTP_0000018000.1	870	696.327	57	1.32251
SSTP_0000018100.1	906	732.327	303	6.68459
SSTP_0000018200.1	2679	2505.33	2152	13.8776
SSTP_0000018300.1	312	144.796	300	33.4735
SSTP_0000018400.1	1782	1608.33	4601	46.2184
SSTP_0000018500.1	1359	1185.33	7135.89	97.2628
SSTP_0000018600.1	1620	1446.33	82	0.915976
SSTP_0000018700.1	4320	4146.33	1607	6.26166
SSTP_0000018800.1	1269	1095.33	1398	20.6206
SSTP_0000018900.1	921	747.327	3484	75.319
SSTP_0000019000.1	375	204.003	49	3.88058
SSTP_0000019100.1	996	822.327	615	12.0828
SSTP_0000019200.1	204	54.8768	2.56108	0.754
SSTP_0000019300.1	1243	1069.33	31.7178	0.479215
SSTP_0000019400.1	82	28.7	21	11.8215
SSTP_0000019500.1	456	283.04	24	1.36994
SSTP_0000019600.1	1257	1083.33	8.00617	0.119399
SSTP_0000019700.1	1709	1535.33	9.12674	0.09604
SSTP_0000019800.1	864	690.327	427	9.99332
SSTP_0000019900.1	831	657.327	118	2.90026
SSTP_0000020000.1	756	582.327	1	0.0277441
SSTP_0000020100.1	1206	1032.33	344	5.38367
SSTP_0000020200.1	693	519.327	3	0.0933292
SSTP_0000020300.1	453	280.18	24	1.38392
SSTP_0000020400.1	2577	2403.33	1988	13.3641
SSTP_0000020500.1	1353	1179.33	2962	40.5777
SSTP_0000020600.1	1395	1221.33	15292	202.288
SSTP_0000020700.1	483	309.865	51	2.6591
SSTP_0000020800.1	2802	2628.33	262	1.61049
SSTP_0000020900.1	2088	1914.33	4000.59	33.7633
SSTP_0000021000.1	2457	2283.33	5391	38.1451
SSTP_0000021100.1	543	369.497	492	21.5125
SSTP_0000021200.1	234	77.2322	4	0.836755
SSTP_0000021300.1	669	495.378	1019	33.2334
SSTP_0000021400.1	351	181.014	952	84.9695
SSTP_0000021500.1	1749	1575.33	199	2.04089
SSTP_0000021700.1	627	453.378	7815	278.487
SSTP_0000021800.1	2553	2379.33	5747	39.0233
SSTP_0000021900.1	1131	957.327	175	2.95335
SSTP_0000022000.1	552	378.497	4717	201.345
SSTP_0000022100.1	606	432.378	1310	48.9491
SSTP_0000022200.1	3036	2862.33	11471	64.7469
SSTP_0000022300.1	3360	3186.33	8747	44.3512
SSTP_0000022400.1	987	813.327	257	5.10511
SSTP_0000022500.1	1188	1014.33	3234	51.5109
SSTP_0000022600.1	1329	1155.33	7	0.0978881
SSTP_0000022700.1	534	360.57	161	7.21394
SSTP_0000022750.1	105	15.3247	0	0
SSTP_0000022800.1	489	315.803	11	0.562748
SSTP_0000022900.1	3795	3621.33	542	2.41807
SSTP_0000023000.1	2838	2664.33	9293	56.3515
SSTP_0000023100.1	4818	4644.33	8915	31.0124
SSTP_0000023200.1	750	576.327	445	12.4746
SSTP_0000023300.1	987	813.327	7550	149.975
SSTP_0000023400.1	2019	1845.33	3552	31.0983
SSTP_0000023500.1	2067	1893.33	1643	14.02
SSTP_0000023600.1	885	711.327	612	13.9001
SSTP_0000023700.1	891	717.327	2	0.0450453
SSTP_0000023800.1	993	819.327	60	1.18313
SSTP_0000023900.1	1050	876.327	77	1.41959
SSTP_0000024000.1	813	639.327	266	6.72195
SSTP_0000024100.1	1827	1653.33	21	0.20521
SSTP_0000024200.1	4518	4344.33	2308	8.58322
SSTP_0000024300.1	1113	939.327	165	2.83795
SSTP_0000024400.1	777	603.327	357	9.55988
SSTP_0000024500.1	558	384.497	1415	59.4567
SSTP_0000024600.1	1233	1059.33	4797	73.1605
SSTP_0000024700.1	324	155.872	804	83.3345
SSTP_0000024800.1	948	774.327	1360	28.376
SSTP_0000024900.1	279	114.982	4061	570.61
SSTP_0000025000.1	252	92.0025	303	53.2084
SSTP_0000025100.1	624	450.378	49	1.75775
SSTP_0000025200.1	849	675.327	9	0.215311
SSTP_0000025300.1	816	642.327	575	14.4627
SSTP_0000025400.1	1485	1311.33	1882	23.1871
SSTP_0000025500.1	1722	1548.33	269	2.8069
SSTP_0000025600.1	3468	3294.33	345.501	1.69441
SSTP_0000025700.1	870	696.327	437	10.1392
SSTP_0000025800.1	4347	4173.33	16607	64.2903
SSTP_0000025900.1	1590	1416.33	286	3.26242
SSTP_0000026000.1	453	280.18	288	16.607
SSTP_0000026100.1	5187	5013.33	6665	21.4789
SSTP_0000026200.1	390	218.535	245	18.1126
SSTP_0000026300.1	1269	1095.33	1150	16.9625
SSTP_0000026400.1	1860	1686.33	399	3.82268
SSTP_0000026500.1	3183	3009.33	1566	8.40735
SSTP_0000026600.1	549	375.497	1775	76.3711
SSTP_0000026700.1	3471	3297.33	77.4108	0.379295
SSTP_0000026800.1	1287	1113.33	199	2.8878
SSTP_0000026900.1	1047	873.327	823	15.2251
SSTP_0000027000.1	2301	2127.33	2551	19.3737
SSTP_0000027100.1	1866	1692.33	1793	17.1172
SSTP_0000027200.1	1617	1443.33	683	7.64527
SSTP_0000027300.1	372	201.146	5771	463.529
SSTP_0000027400.1	885	711.327	20491	465.405
SSTP_0000027500.1	2352	2178.33	2864	21.2416
SSTP_0000027600.1	3912	3738.33	4771	20.6191
SSTP_0000027700.1	645	471.378	602	20.6331
SSTP_0000027800.1	2274	2100.33	3149	24.2227
SSTP_0000027900.1	2451	2277.33	2865	20.3253
SSTP_0000028000.1	4629	4455.33	21171	76.7713
SSTP_0000028100.1	420	247.812	264	17.2115
SSTP_0000028200.1	564	390.497	128775	5327.84
SSTP_0000028300.1	1332	1158.33	14	0.195269
SSTP_0000028400.1	1527	1353.33	2481	29.6184
SSTP_0000028500.1	1332	1158.33	4394	61.2866
SSTP_0000028600.1	873	699.327	305	7.04623
SSTP_0000028700.1	414	242.009	55	3.67171
SSTP_0000028800.1	537	363.57	120	5.33249
SSTP_0000028900.1	990	816.327	2832	56.0488
SSTP_0000029000.1	1239	1065.33	4038	61.2379
SSTP_0000029100.1	1950	1776.33	1233	11.2144
SSTP_0000029200.1	1050	876.327	45	0.829628
SSTP_0000029300.1	1479	1305.33	2604	32.2299
SSTP_0000029400.1	2124	1950.33	108	0.89465
SSTP_0000029500.1	699	525.327	1385	42.5948
SSTP_0000029600.1	3162	2988.33	869	4.69817
SSTP_0000029700.1	570	396.419	208	8.47708
SSTP_0000029800.1	819	645.327	322	8.06145
SSTP_0000029900.1	1122	948.327	606	10.3241
SSTP_0000030000.1	645	471.378	611	20.9416
SSTP_0000030100.1	732	558.327	807	23.3519
SSTP_0000030200.1	432	259.558	5151	320.623
SSTP_0000030300.1	1509	1335.33	419	5.06948
SSTP_0000030400.1	651	477.378	548	18.5462
SSTP_0000030500.1	3387	3213.33	3516	17.6779
SSTP_0000030600.1	4410	4236.33	3037	11.5822
SSTP_0000030700.1	321	153.078	2	0.211083
SSTP_0000030800.1	393	221.469	10	0.729498
SSTP_0000030900.1	1062	888.327	5	0.0909356
SSTP_0000031000.1	240	81.8681	0	0
SSTP_0000031100.1	285	120.287	0	0
SSTP_0000031200.1	1701	1527.33	27	0.285607
SSTP_0000031300.1	819	645.327	1817	45.4896
SSTP_0000031400.1	621	447.378	790	28.5292
SSTP_0000031500.1	2079	1905.33	74	0.627479
SSTP_0000031600.1	53	18.7667	4	3.44358
SSTP_0000031625.1	381	209.816	14.2845	1.09993
SSTP_0000031700.1	147	21.876	0.5	0.369265
SSTP_0000031800.1	1608	1434.33	630	7.09626
SSTP_0000031900.1	20529	20355.3	24137	19.1576
SSTP_0000032000.1	3906	3732.33	659	2.85261
SSTP_0000032100.1	1305	1131.33	3	0.042842
SSTP_0000032200.1	3048	2874.33	108	0.60705
SSTP_0000032300.1	423	250.737	3	0.193303
SSTP_0000032400.1	314	146.631	0	0
SSTP_0000032500.1	1067	893.327	382.963	6.92601
SSTP_0000032600.1	1479	1305.33	2273	28.1331
SSTP_0000032700.1	645	471.378	80	2.74194
SSTP_0000032800.1	558	384.497	827	34.7496
SSTP_0000032900.1	648	474.378	108	3.67821
SSTP_0000033000.1	1581	1407.33	646	7.41608
SSTP_0000033100.1	363	192.523	5427	455.423
SSTP_0000033200.1	1290	1116.33	187	2.70637
SSTP_0000033300.1	876	702.327	45	1.03517
SSTP_0000033400.1	441	268.346	19634	1182.09
SSTP_0000033500.1	495	321.739	9454	474.732
SSTP_0000033600.1	867	693.327	436	10.1598
SSTP_0000033700.1	1965	1791.33	274	2.47123
SSTP_0000033800.1	675	501.378	360	11.6004
SSTP_0000033900.1	906	732.327	1691	37.3057
SSTP_0000034100.1	5658	5484.33	69.0424	0.20339
SSTP_0000034200.1	270	107.134	1	0.150803
SSTP_0000034300.1	1128	954.327	130	2.20081
SSTP_0000034400.1	3018	2844.33	10	0.0568012
SSTP_0000034500.1	1392	1218.33	370	4.90653
SSTP_0000034600.1	1764	1590.33	413	4.19566
SSTP_0000034700.1	7104	6930.33	21512	50.1492
SSTP_0000034800.1	1242	1068.33	2865	43.3269
SSTP_0000034850.1	441	268.346	93	5.59918
SSTP_0000034900.1	495	321.739	6	0.30129
SSTP_0000035000.1	1503	1329.33	728	8.84782
SSTP_0000035100.1	1602	1428.33	1599	18.0866
SSTP_0000035150.1	111	13.7767	0	0
SSTP_0000035200.1	693	519.327	79	2.45767
SSTP_0000035300.1	2688	2514.33	73	0.46907
SSTP_0000035400.1	1164	990.327	307	5.00837
SSTP_0000035500.1	1149	975.327	118	1.95465
SSTP_0000035600.1	936	762.327	143	3.03062
SSTP_0000035700.1	1746	1572.33	364	3.74021
SSTP_0000035800.1	1272	1098.33	702	10.3262
SSTP_0000035900.1	990	816.327	99	1.95933
SSTP_0000036000.1	1515	1341.33	108	1.30085
SSTP_0000036100.1	122	14.4482	0.0838052	0.0937116
SSTP_0000036200.1	83	28.3333	3.35533	1.91326
SSTP_0000036300.1	309	142.018	11.3444	1.29055
SSTP_0000036400.1	6915	6741.33	7016	16.8144
SSTP_0000036500.1	2022	1848.33	524	4.58025
SSTP_0000036600.1	1293	1119.33	455	6.56737
SSTP_0000036700.1	495	321.739	169	8.48633
SSTP_0000036800.1	1767	1593.33	3243	32.8836
SSTP_0000036900.1	1575	1401.33	1022	11.7828
SSTP_0000037000.1	2256	2082.33	17676	137.142
SSTP_0000037100.1	1017	843.327	591	11.3221
SSTP_0000037200.1	354	183.903	0	0
SSTP_0000037300.1	354	183.903	0	0
SSTP_0000037400.1	1032	858.327	25	0.47057
SSTP_0000037500.1	1242	1068.33	1673	25.3005
SSTP_0000037600.1	2499	2325.33	7840	54.4715
SSTP_0000037700.1	3366	3192.33	549	2.77845
SSTP_0000037800.1	3372	3198.33	8758	44.2404
SSTP_0000037900.1	1326	1152.33	312	4.37437
SSTP_0000038000.1	1089	915.327	2071	36.5545
SSTP_0000038100.1	615	441.378	45	1.64717
SSTP_0000038200.1	1080	906.327	23	0.409996
SSTP_0000038300.1	1581	1407.33	1114	12.7887
SSTP_0000038400.1	1338	1164.33	2020	28.0294
SSTP_0000038500.1	1143	969.327	385	6.41693
SSTP_0000038600.1	435	262.506	11736	722.301
SSTP_0000038700.1	1113	939.327	9980	171.653
SSTP_0000038800.1	456	283.04	459	26.2001
SSTP_0000038900.1	1563	1389.33	3562	41.4216
SSTP_0000039000.1	1026	852.327	1165	22.0829
SSTP_0000039100.1	753	579.327	117	3.26286
SSTP_0000039200.1	387	215.622	18	1.3487
SSTP_0000039300.1	834	660.327	106	2.59349
SSTP_0000039400.1	402	230.22	519	36.4217
SSTP_0000039500.1	4836	4662.33	7486	25.9408
SSTP_0000039600.1	1230	1056.33	4461	68.2293
SSTP_0000039700.1	984	810.327	4002	79.791
SSTP_0000039800.1	2889	2715.33	16103	95.8124
SSTP_0000039900.1	636	462.378	17	0.594003
SSTP_0000040000.1	1269	1095.33	37234	549.203
SSTP_0000040100.1	309	142.018	331	37.6548
SSTP_0000040200.1	1875	1701.33	5532	52.5329
SSTP_0000040300.1	273	109.695	4	0.589126
SSTP_0000040400.1	786	612.327	1054	27.8096
SSTP_0000040500.1	606	432.378	244	9.11724
SSTP_0000040600.1	1386	1212.33	825	10.9944
SSTP_0000040650.1	213	61.1319	0	0
SSTP_0000040700.1	13119	12945.3	3247	4.05234
SSTP_0000040800.1	1812	1638.33	443	4.36858
SSTP_0000040900.1	1062	888.327	22	0.400117
SSTP_0000041000.1	411	239.009	1765	119.308
SSTP_0000041100.1	1635	1461.33	2005	22.1668
SSTP_0000041200.1	1152	978.327	1194	19.7177
SSTP_0000041300.1	3246	3072.33	60	0.315516
SSTP_0000041400.1	1482	1308.33	4109	50.7407
SSTP_0000041500.1	936	762.327	307	6.5063
SSTP_0000041600.1	1797	1623.33	2463	24.5129
SSTP_0000041700.1	1953	1779.33	377	3.42312
SSTP_0000041800.1	1311	1137.33	1473	20.9245
SSTP_0000041900.1	1980	1806.33	257	2.29865
SSTP_0000042000.1	1317	1143.33	106	1.49786
SSTP_0000042100.1	672	498.378	6160	199.691
SSTP_0000042200.1	399	227.266	490	34.8336
SSTP_0000042300.1	4356	4182.33	7643	29.5245
SSTP_0000042400.1	2208	2034.33	4884	38.7875
SSTP_0000042500.1	1728	1554.33	1669	17.3481
SSTP_0000042600.1	1743	1569.33	546	5.62103
SSTP_0000042700.1	330	161.353	76949	7704.83
SSTP_0000042800.1	2619	2445.33	2362	15.6056
SSTP_0000042900.1	693	519.327	286	8.89738
SSTP_0000043000.1	951	777.327	28	0.581957
SSTP_0000043100.1	1128	954.327	339	5.73904
SSTP_0000043200.1	942	768.327	1	0.0210277
SSTP_0000043300.1	1179	1005.33	2	0.032141
SSTP_0000043400.1	2136	1962.33	7091	58.3812
SSTP_0000043500.1	1272	1098.33	12	0.176517
SSTP_0000043600.1	1137	963.327	435	7.29546
SSTP_0000043700.1	1323	1149.33	348	4.89184
SSTP_0000043800.1	2253	2079.33	1275	9.90659
SSTP_0000043900.1	642	468.378	137	4.72565
SSTP_0000044000.1	1242	1068.33	414	6.26085
SSTP_0000044100.1	942	768.327	62805	1320.64
SSTP_0000044200.1	1965	1791.33	4515	40.7211
SSTP_0000044300.1	1491	1317.33	1740	21.3399
SSTP_0000044400.1	1422	1248.33	147	1.90251
SSTP_0000044500.1	1566	1392.33	928	10.7682
SSTP_0000044600.1	13179	13005.3	1496	1.85843
SSTP_0000044700.1	15402	15228.3	7374	7.82326
SSTP_0000044800.1	672	498.378	1080	35.0108
SSTP_0000044900.1	567	393.419	156	6.40629
SSTP_0000045000.1	537	363.57	33	1.46643
SSTP_0000045100.1	876	702.327	3658	84.1475
SSTP_0000045200.1	615	441.378	683	25.0004
SSTP_0000045300.1	387	215.622	203	15.2103
SSTP_0000045400.1	2022	1848.33	2722	23.7928
SSTP_0000045500.1	2424	2250.33	2540	18.2358
SSTP_0000045600.1	411	239.009	25	1.68991
SSTP_0000045700.1	3414	3240.33	2561	12.769
SSTP_0000045800.1	1587	1413.33	41	0.468682
SSTP_0000045900.1	255	94.493	9931	1697.97
SSTP_0000046000.1	1353	1179.33	1850	25.344
SSTP_0000046100.1	261	99.5316	223	36.1977
SSTP_0000046200.1	1677	1503.33	412	4.42773
SSTP_0000046300.1	1740	1566.33	2208	22.7747
SSTP_0000046400.1	2955	2781.33	2648	15.3816
SSTP_0000046500.1	2346	2172.33	8736	64.9717
SSTP_0000046600.1	1020	846.327	144.208	2.75288
SSTP_0000046700.1	714	540.327	175	5.23261
SSTP_0000046800.1	1386	1212.33	1434	19.1102
SSTP_0000046900.1	813	639.327	153	3.86639
SSTP_0000047000.1	1266	1092.33	1069	15.8111
SSTP_0000047100.1	1197	1023.33	643	10.1516
SSTP_0000047200.1	1557	1383.33	93	1.08616
SSTP_0000047300.1	3267	3093.33	1894	9.89216
SSTP_0000047400.1	2586	2412.33	8915.64	59.7108
SSTP_0000047500.1	612	438.378	1256	46.289
