target_id	length	eff_length	est_counts	tpm
SSTP_0000000100.1	285	122.106	2	1.0175
SSTP_0000000200.1	653	480.182	0	0
SSTP_0000000300.1	1536	1363.07	3.0442	0.138738
SSTP_0000000400.1	480	307.832	161.5	32.5912
SSTP_0000000500.1	4635	4462.07	707	9.84293
SSTP_0000000600.1	687	514.158	10624.9	1283.72
SSTP_0000000700.1	300	135.565	0	0
SSTP_0000000800.1	1086	913.074	29	1.97303
SSTP_0000000900.1	372	202.177	0	0
SSTP_0000001000.1	780	607.074	0	0
SSTP_0000001050.1	291	127.444	1	0.487443
SSTP_0000001100.1	480	307.832	1	0.201803
SSTP_0000001200.1	1257	1084.07	0	0
SSTP_0000001300.1	528	355.503	12	2.09691
SSTP_0000001400.1	249	91.5502	2	1.3571
SSTP_0000001425.1	297	132.866	0	0
SSTP_0000001450.1	246	89.2292	0	0
SSTP_0000001475.1	435	263.319	247	58.2716
SSTP_0000001500.1	315	149.039	0	0
SSTP_0000001600.1	1194	1021.07	11	0.669233
SSTP_0000001700.1	516	343.555	4	0.723278
SSTP_0000001750.1	270	109.247	4	2.27452
SSTP_0000001800.1	1464	1291.07	268	12.8951
SSTP_0000001900.1	1818	1645.07	9	0.339859
SSTP_0000002000.1	1212	1039.07	4	0.239142
SSTP_0000002100.1	1539	1366.07	4	0.181898
SSTP_0000002200.1	2877	2704.07	625	14.3583
SSTP_0000002300.1	861	688.074	4730	427.039
SSTP_0000002400.1	1533	1360.07	63	2.87753
SSTP_0000002500.1	918	745.074	6	0.500258
SSTP_0000002600.1	783	610.074	3	0.305478
SSTP_0000002700.1	993	820.074	1	0.0757511
SSTP_0000002800.1	660	487.158	6	0.765109
SSTP_0000002900.1	585	412.292	306	46.1061
SSTP_0000002950.1	450	278.021	1	0.223442
SSTP_0000003000.1	1263	1090.07	204	11.6256
SSTP_0000003100.1	1281	1108.07	8	0.448501
SSTP_0000003200.1	4065	3892.07	2379	37.9713
SSTP_0000003300.1	1254	1081.07	479	27.5247
SSTP_0000003400.1	1422	1249.07	66	3.28245
SSTP_0000003500.1	831	658.074	328	30.9629
SSTP_0000003600.1	861	688.074	123	11.1048
SSTP_0000003700.1	2061	1888.07	325	10.6932
SSTP_0000003800.1	1092	919.074	45	3.04161
SSTP_0000003900.1	5655	5482.07	886	10.0399
SSTP_0000004000.1	1152	979.074	1995	126.581
SSTP_0000004100.1	222	70.5417	10	8.80635
SSTP_0000004200.1	393	222.418	22	6.14461
SSTP_0000004300.1	681	508.158	45	5.50117
SSTP_0000004400.1	873	700.074	18	1.59724
SSTP_0000004500.1	609	436.25	4	0.569594
SSTP_0000004600.1	1698	1525.07	0	0
SSTP_0000004650.1	279	116.947	0	0
SSTP_0000004700.1	3486	3313.07	0	0
SSTP_0000004800.1	1023	850.074	0	0
SSTP_0000004900.1	999	826.074	5	0.376004
SSTP_0000005000.1	3180	3007.07	3	0.0619753
SSTP_0000005050.1	396	225.306	2	0.551441
SSTP_0000005100.1	1782	1609.07	32	1.23542
SSTP_0000005200.1	294	130.113	1	0.477442
SSTP_0000005225.1	393	222.418	1	0.2793
SSTP_0000005250.1	255	96.5136	0	0
SSTP_0000005275.1	288	124.755	0	0
SSTP_0000005300.1	243	86.8952	0	0
SSTP_0000005400.1	525	352.52	0	0
SSTP_0000005500.1	906	733.074	20	1.69482
SSTP_0000005600.1	1515	1342.07	13	0.60174
SSTP_0000005700.1	750	577.104	6	0.645861
SSTP_0000005800.1	1335	1162.07	1	0.0534574
SSTP_0000005900.1	711	538.131	1	0.115439
SSTP_0000006000.1	300	135.565	0	0
SSTP_0000006050.1	222	70.5417	3	2.6419
SSTP_0000006100.1	300	135.565	0	0
SSTP_0000006200.1	510	337.64	5	0.919937
SSTP_0000006300.1	609	436.25	2	0.284797
SSTP_0000006400.1	906	733.074	3	0.254223
SSTP_0000006425.1	231	77.3533	0	0
SSTP_0000006500.1	957	784.074	4	0.316916
SSTP_0000006600.1	60	22.9123	3	8.13382
SSTP_0000006700.1	41	14.3226	1	4.33731
SSTP_0000006800.1	342	173.848	9	3.21598
SSTP_0000006900.1	675	502.158	130.19	16.1056
SSTP_0000007000.1	2602	2429.07	1075.2	27.4972
SSTP_0000007100.1	198	53.3598	111	129.226
SSTP_0000007200.1	5263	5090.07	0	0
SSTP_0000007300.1	201	55.3546	10	11.2225
SSTP_0000007400.1	1146	973.074	3534	225.612
SSTP_0000007500.1	408	236.921	157	41.1659
SSTP_0000007600.1	1290	1117.07	712	39.595
SSTP_0000007700.1	546	373.411	3218	535.353
SSTP_0000007800.1	567	394.353	390	61.4357
SSTP_0000007900.1	492	319.723	348	67.6157
SSTP_0000008000.1	3756	3583.07	1787	30.9821
SSTP_0000008100.1	1701	1528.07	61	2.47986
SSTP_0000008200.1	1428	1255.07	1705	84.3911
SSTP_0000008300.1	282	119.533	2	1.0394
SSTP_0000008400.1	2142	1969.07	1399	44.1364
SSTP_0000008500.1	696	523.158	3262	387.34
SSTP_0000008600.1	780	607.074	421	43.0807
